iter	RMSE
464	6045.486051
465	6039.892732
466	6027.666423
467	6015.810454
468	6012.12817
469	6005.916074
470	6000.874527
471	5995.426994
472	5991.594716
473	5975.054766
474	5968.649298
475	5964.425482
476	5954.265645
477	5950.58
478	5946.96034
479	5921.218565
480	5916.00175
481	5895.469261
482	5873.251992
483	5863.683002
484	5860.047473
485	5856.536784
486	5849.10934
487	5841.985977
488	5827.499272
489	5822.462538
490	5818.71235
491	5813.525052
492	5809.612754
493	5805.958499
494	5802.370699
495	5781.7798
496	5778.572214
497	5775.070869
498	5770.041754
499	5762.706148
500	5759.282613
501	5737.86002
502	5722.838956
503	5719.405553
504	5714.376182
505	5706.707665
506	5703.21771
507	5699.828137
508	5696.535901
509	5692.830509
510	5689.751389
511	5686.398046
512	5681.427577
513	5661.594999
514	5646.009517
515	5643.024195
516	5637.599284
517	5630.111214
518	5626.802913
519	5622.13133
520	5618.890251
521	5614.405652
522	5590.329777
523	5587.001616
524	5583.741787
525	5580.810392
526	5577.593755
527	5570.392398
528	5567.338817
529	5559.183329
530	5539.523954
531	5530.459746
532	5525.590463
533	5521.262572
534	5518.111328
535	5515.054712
536	5500.26825
537	5481.43313
538	5473.925434
539	5470.981411
540	5466.59106
541	5457.864802
542	5454.686252
543	5451.492596
544	5448.428355
545	5437.83271
546	5433.570543
547	5407.703056
548	5404.685094
549	5399.472117
550	5395.507769
551	5378.950049
552	5374.818494
553	5371.786672
554	5367.79841
555	5363.732848
556	5360.657133
557	5357.987939
558	5346.447687
559	5333.765049
560	5329.207615
561	5326.24956
562	5315.396546
563	5311.393212
564	5308.639015
565	5292.238112
566	5281.309856
567	5278.076137
568	5269.46706
569	5257.948753
570	5242.705616
571	5239.831707
572	5231.695477
573	5227.301503
574	5224.253234
575	5221.197491
576	5210.968191
577	5206.83832
578	5187.253437
579	5175.542265
580	5163.625016
581	5160.72161
582	5156.651687
583	5153.833133
584	5149.51791
585	5145.076671
586	5141.142587
587	5138.376352
588	5135.642965
589	5132.800767
590	5128.90457
591	5122.872183
592	5113.950888
593	5099.495954
594	5094.415471
595	5091.662948
596	5082.930569
597	5080.212616
598	5077.401952
599	5074.541564
600	5071.987738
601	5069.23889
602	5065.535259
603	5061.336537
604	5052.504947
605	5048.859513
606	5046.316546
607	5023.175064
608	5019.537951
609	5016.813115
610	5011.079068
611	4996.922703
612	4994.39009
613	4991.698098
614	4984.92367
615	4982.198389
616	4979.596504
617	4976.958828
618	4974.392759
619	4964.751122
620	4962.240279
621	4958.584603
622	4944.064838
623	4941.683922
624	4932.965034
625	4930.580139
626	4926.716132
627	4923.017972
628	4916.671732
629	4909.261007
630	4894.166722
631	4891.589939
632	4889.031358
633	4886.498826
634	4882.178733
635	4879.638261
636	4877.323824
637	4862.511858
638	4857.739366
639	4855.299778
640	4843.614458
641	4840.284499
642	4837.928401
643	4835.660798
644	4821.686409
645	4818.506266
646	4816.119799
647	4813.758464
648	4811.353309
649	4808.037834
650	4805.643423
651	4801.754041
652	4787.243275
653	4777.124272
654	4767.987611
655	4764.759123
656	4762.2857
657	4752.94609
658	4737.583517
659	4735.11604
660	4732.846853
661	4720.594616
662	4718.472344
663	4714.687559
664	4712.420993
665	4709.295194
666	4704.794364
667	4701.908646
668	4698.198416
669	4691.904348
670	4689.519344
671	4686.332933
672	4684.130685
673	4681.156142
674	4677.657063
675	4667.971735
676	4662.827157
677	4660.516026
678	4657.641876
679	4655.26147
680	4649.928934
681	4646.808524
682	4644.456237
683	4641.779346
684	4638.433549
685	4629.955761
686	4627.62641
687	4620.707336
688	4618.39799
689	4615.501441
690	4613.486317
691	4610.427047
692	4608.226263
693	4606.001672
694	4604.007106
695	4599.872673
696	4597.817867
697	4595.627455
698	4592.708825
699	4590.473267
700	4588.263666
701	4579.267294
702	4572.190692
703	4569.987749
704	4567.954394
705	4557.514435
706	4551.217915
707	4533.610784
708	4531.00057
709	4521.029949
710	4518.898721
711	4516.705186
712	4513.480136
713	4507.314922
714	4505.149837
715	4503.305499
716	4501.157401
717	4499.021147
718	4497.068478
719	4488.075961
720	4485.176386
721	4483.093799
722	4481.054734
723	4479.099455
724	4477.112415
725	4475.027765
726	4472.107302
727	4464.796157
728	4462.841106
729	4461.041103
730	4457.063339
731	4454.343065
732	4448.783301
733	4438.682486
734	4435.277668
735	4426.476598
736	4424.367109
737	4422.29977
738	4419.520475
739	4417.584526
740	4408.606266
741	4404.923839
742	4401.496814
743	4393.356904
744	4391.372812
745	4389.440606
746	4386.616981
747	4384.898816
748	4383.039724
749	4377.779305
750	4374.976934
751	4372.244651
752	4369.637631
753	4367.685234
754	4365.737647
755	4363.455275
756	4360.874962
757	4358.923603
758	4344.41009
759	4342.409994
760	4337.743689
761	4319.671602
762	4317.667849
763	4302.569188
764	4300.67988
765	4297.044689
766	4295.211
767	4289.179063
768	4287.512762
769	4284.805384
770	4282.944153
771	4271.218866
772	4264.356336
773	4262.390898
774	4259.432747
775	4256.684959
776	4254.005861
777	4252.150864
778	4250.342816
779	4248.411303
780	4246.527709
781	4244.112857
782	4242.43581
783	4240.827623
784	4238.410178
785	4226.994325
786	4222.851898
787	4216.434636
788	4214.708288
789	4212.998317
790	4211.08435
791	4208.46122
792	4206.665582
793	4204.488063
794	4202.834614
795	4200.226875
796	4198.505045
797	4191.690605
798	4189.835167
799	4185.7139
800	4182.774335
801	4181.084954
802	4179.404078
803	4177.57122
804	4170.897517
805	4167.004723
806	4164.627462
807	4162.24138
808	4160.562591
809	4158.770985
810	4156.942678
811	4155.504073
812	4147.561186
813	4145.756583
814	4144.035735
815	4141.963523
816	4140.33209
817	4136.162449
818	4134.517736
819	4131.782598
820	4125.212633
821	4123.492061
822	4118.308393
823	4116.096126
824	4108.591361
825	4107.008074
826	4105.313016
827	4097.973291
828	4086.707442
829	4084.939309
830	4079.459813
831	4068.98259
832	4067.366185
833	4065.785219
834	4059.671663
835	4057.48782
836	4055.009929
837	4053.337067
838	4051.550257
839	4049.997861
840	4048.349544
841	4046.043347
842	4042.340439
843	4040.687928
844	4036.271674
845	4030.920196
846	4023.064676
847	4021.361338
848	4018.939249
849	4014.53155
850	4012.533645
851	4010.890475
852	4009.481563
853	4007.883452
854	3999.615855
855	3997.823776
856	3996.071698
857	3994.458727
858	3992.816511
859	3991.093161
860	3989.59527
861	3982.031667
862	3979.992333
863	3978.06484
864	3976.4494
865	3959.659855
866	3953.134649
867	3951.41454
868	3949.258975
869	3945.859875
870	3931.221358
871	3929.542075
872	3921.99249
873	3919.014316
874	3914.784566
875	3905.149298
876	3902.81481
877	3901.240993
878	3899.536898
879	3897.95618
880	3896.405235
881	3894.811592
882	3892.69146
883	3890.455163
884	3889.026189
885	3880.385105
886	3877.96066
887	3876.429593
888	3874.880022
889	3869.22668
890	3867.719066
891	3866.189143
892	3862.682688
893	3853.393436
894	3852.072306
895	3847.871253
896	3842.804324
897	3836.396131
898	3834.370019
899	3823.090626
900	3818.090521
901	3806.833326
902	3802.506086
903	3795.821395
904	3794.282176
905	3792.206451
906	3790.401576
907	3788.850383
908	3785.721479
909	3784.221199
910	3777.684104
911	3776.223767
912	3774.737366
913	3771.848354
914	3769.046273
915	3767.454001
916	3765.980876
917	3763.969945
918	3758.56506
919	3757.11502
920	3751.797901
921	3749.753157
922	3748.378905
923	3744.918224
924	3742.989187
925	3741.457697
926	3740.130741
927	3734.981822
928	3733.565851
929	3726.991327
930	3716.380174
931	3714.858729
932	3712.755208
933	3710.557284
934	3709.169598
935	3705.883716
936	3704.398074
937	3702.973013
938	3694.895066
939	3687.117454
940	3685.185747
941	3683.770376
942	3675.541819
943	3671.721973
944	3670.363146
945	3669.033119
946	3667.094246
947	3665.628982
948	3663.567764
949	3661.815006
950	3660.391235
951	3657.439577
952	3655.961465
953	3647.789352
954	3645.79773
955	3644.469993
956	3635.462582
957	3634.077097
958	3632.117968
959	3630.860063
960	3626.379407
961	3625.049093
962	3620.859162
963	3619.563203
964	3618.220023
965	3616.771646
966	3615.507787
967	3610.864955
968	3609.445093
969	3608.116194
970	3606.821186
971	3598.927545
972	3595.714572
973	3594.151377
974	3591.138846
975	3589.114144
976	3578.551889
977	3577.070001
978	3575.853367
979	3569.581461
980	3567.650544
981	3561.638734
982	3560.201539
983	3558.426965
984	3552.901414
985	3550.232364
986	3542.577809
987	3539.809918
988	3538.046794
989	3536.72021
990	3535.292689
991	3532.627641
992	3531.148905
993	3529.755356
994	3525.821033
995	3524.417198
996	3523.017411
997	3520.460157
998	3518.99147
999	3512.24668
1000	3507.591821
1001	3506.406184
1002	3505.015075
1003	3503.735051
1004	3502.114681
1005	3500.407257
1006	3499.101702
1007	3497.82491
1008	3496.587028
1009	3495.329928
1010	3491.697364
1011	3490.199442
1012	3489.003622
1013	3487.645337
1014	3486.341983
1015	3480.433832
1016	3479.16202
1017	3477.8314
1018	3476.517097
1019	3475.341725
1020	3473.608264
1021	3470.129098
1022	3467.371507
1023	3466.237283
1024	3462.756176
1025	3458.242932
1026	3456.960022
1027	3452.954079
1028	3447.275039
1029	3446.086898
1030	3444.862331
1031	3440.658802
1032	3438.92518
1033	3437.670101
1034	3431.645848
1035	3430.449135
1036	3429.003516
1037	3425.604469
1038	3423.760104
1039	3415.380392
1040	3413.630455
1041	3409.817452
1042	3408.531708
1043	3407.218688
1044	3404.833498
1045	3403.432795
1046	3402.18223
1047	3400.98919
1048	3396.402517
1049	3394.84032
1050	3389.012961
1051	3385.994095
1052	3384.68527
1053	3383.389518
1054	3381.56059
1055	3380.290257
1056	3379.055736
1057	3377.901413
1058	3375.153346
1059	3372.415066
1060	3371.266816
1061	3369.819051
1062	3368.643089
1063	3365.728807
1064	3364.178238
1065	3361.681765
1066	3360.487057
1067	3359.253242
1068	3355.738842
1069	3354.409764
1070	3350.568864
1071	3349.343628
1072	3348.089936
1073	3345.953208
1074	3344.223005
1075	3335.968445
1076	3330.847172
1077	3329.664508
1078	3325.237713
1079	3323.749477
1080	3322.229954
1081	3321.096969
1082	3318.927137
1083	3317.931926
1084	3314.387029
1085	3313.179971
1086	3311.614083
1087	3310.36555
1088	3296.74342
1089	3295.057472
1090	3293.950226
1091	3291.541611
1092	3290.294989
1093	3288.757261
1094	3284.373233
1095	3275.907543
1096	3274.752326
1097	3272.880945
1098	3271.826493
1099	3268.647903
1100	3266.978766
1101	3265.474712
1102	3264.401824
1103	3262.94931
1104	3259.665052
1105	3258.489452
1106	3257.278955
1107	3256.167132
1108	3254.605854
1109	3253.519659
1110	3250.873189
1111	3249.854193
1112	3246.375966
1113	3245.410407
1114	3243.320209
1115	3242.183844
1116	3238.814996
1117	3232.382847
1118	3231.180651
1119	3230.096091
1120	3228.926992
1121	3225.844219
1122	3224.600106
1123	3223.129082
1124	3219.892368
1125	3217.442225
1126	3216.418444
1127	3215.293681
1128	3214.179382
1129	3212.802827
1130	3211.782396
1131	3208.446872
1132	3207.325463
1133	3205.812982
1134	3204.392121
1135	3193.116997
1136	3192.119377
1137	3189.696734
1138	3188.523582
1139	3187.460131
1140	3186.35139
1141	3185.262517
1142	3179.903081
1143	3178.47159
1144	3177.321213
1145	3173.36269
1146	3172.307737
1147	3171.270646
1148	3168.473902
1149	3167.33039
1150	3166.240365
1151	3165.013955
1152	3162.880114
1153	3161.440133
1154	3155.490654
1155	3152.75851
1156	3151.700771
1157	3150.689269
1158	3149.324428
1159	3148.218317
1160	3147.193179
1161	3146.164356
1162	3144.408165
1163	3143.303942
1164	3142.163042
1165	3141.240973
1166	3140.22818
1167	3137.528423
1168	3136.320304
1169	3131.52934
1170	3130.565013
1171	3129.548106
1172	3117.641434
1173	3116.576957
1174	3115.593972
1175	3114.66613
1176	3113.04136
1177	3111.54237
1178	3110.467496
1179	3105.79006
1180	3104.729894
1181	3103.725431
1182	3102.38439
1183	3101.282413
1184	3100.067414
1185	3099.064723
1186	3097.625525
1187	3095.308272
1188	3094.034286
1189	3092.946392
1190	3091.931336
1191	3088.854055
1192	3086.694899
1193	3085.194616
1194	3084.253592
1195	3082.880375
1196	3071.341655
1197	3067.473137
1198	3066.465729
1199	3064.985711
1200	3056.353725
1201	3052.611359
1202	3051.525808
1203	3047.950454
1204	3045.55277
1205	3044.501016
1206	3043.398418
1207	3042.395199
1208	3041.356926
1209	3038.129527
1210	3037.123211
1211	3036.176342
1212	3035.361069
1213	3034.371763
1214	3033.361829
1215	3032.406662
1216	3031.533214
1217	3030.590671
1218	3025.882025
1219	3022.695787
1220	3020.890546
1221	3016.526889
1222	3015.53173
1223	3012.159176
1224	3011.130627
1225	3009.707617
1226	3003.371751
1227	3002.318282
1228	2998.985485
1229	2998.151844
1230	2997.160218
1231	2994.014183
1232	2992.607578
1233	2991.204174
1234	2988.448325
1235	2984.670358
1236	2982.553926
1237	2973.662796
1238	2972.615575
1239	2971.65348
1240	2970.6732
1241	2969.729851
1242	2968.53792
1243	2967.59335
1244	2966.309032
1245	2965.453813
1246	2964.432812
1247	2963.01022
1248	2961.994549
1249	2961.04741
1250	2960.081654
1251	2956.188549
1252	2955.148599
1253	2954.073557
1254	2952.887224
1255	2951.896041
1256	2949.418475
1257	2948.486316
1258	2947.09041
1259	2944.601258
1260	2941.731426
1261	2939.679184
1262	2938.912715
1263	2931.456527
1264	2930.453851
1265	2929.537609
1266	2928.570651
1267	2927.597691
1268	2920.837597
1269	2919.955023
1270	2917.49439
1271	2916.507417
1272	2913.017505
1273	2911.907605
1274	2911.001502
1275	2908.799581
1276	2907.811105
1277	2902.665746
1278	2901.393433
1279	2900.460356
1280	2895.712398
1281	2887.79494
1282	2886.805424
1283	2883.796314
1284	2882.915826
1285	2882.01497
1286	2881.041465
1287	2880.052909
1288	2878.808072
1289	2877.985486
1290	2875.499765
1291	2874.583143
1292	2871.490147
1293	2870.299776
1294	2865.805179
1295	2864.807993
1296	2863.864012
1297	2862.960003
1298	2862.169498
1299	2860.760529
1300	2859.923899
1301	2857.088002
1302	2854.815995
1303	2853.948651
1304	2853.122613
1305	2852.291958
1306	2851.298476
1307	2847.159967
1308	2842.377026
1309	2839.090984
1310	2837.078592
1311	2836.11134
1312	2835.157446
1313	2834.291649
1314	2828.238081
1315	2827.340995
1316	2820.222002
1317	2819.317809
1318	2818.087776
1319	2816.81967
1320	2815.927919
1321	2815.143242
1322	2807.555714
1323	2805.635926
1324	2804.739804
1325	2798.953557
1326	2798.129327
1327	2796.486881
1328	2795.672671
1329	2794.761153
1330	2793.956438
1331	2793.17137
1332	2792.063352
1333	2791.132604
1334	2790.230995
1335	2789.19656
1336	2788.293544
1337	2787.252143
1338	2786.359195
1339	2785.055232
1340	2784.00096
1341	2781.509276
1342	2780.596722
1343	2779.698573
1344	2778.814201
1345	2777.643881
1346	2775.244549
1347	2773.495554
1348	2772.485723
1349	2771.607078
1350	2769.66116
237.902053
1352	2237.177888
1353	2236.084719
1354	2233.720577
1355	2232.091263
1356	2231.299997
1357	2230.297464
1358	2229.478525
1359	2228.636532
1360	2227.72247
1361	2225.778613
1362	2225.046973
1363	2224.370451
1364	2221.521385
1365	2220.811175
1366	2215.159366
1367	2214.466015
1368	2212.199649
1369	2211.497751
1370	2210.804955
1371	2207.06598
1372	2206.156017
1373	2205.258577
1374	2204.575307
1375	2203.628236
1376	2202.912306
1377	2202.185255
1378	2201.400892
1379	2199.511358
1380	2194.159387
1381	2193.480514
1382	2190.727002
1383	2189.992053
1384	2188.919463
1385	2188.22906
1386	2187.558689
1387	2186.579354
1388	2185.863046
1389	2185.157511
1390	2184.3408
1391	2181.969383
1392	2181.293396
1393	2179.515082
1394	2178.694267
1395	2178.012597
1396	2177.279424
1397	2176.58997
1398	2175.448733
1399	2174.037077
1400	2171.484586
1401	2170.608333
1402	2169.893834
1403	2167.31237
1404	2166.478792
1405	2165.740335
1406	2165.007692
1407	2162.445357
1408	2160.319448
1409	2158.412402
1410	2157.72757
1411	2156.230658
1412	2154.633369
1413	2153.958376
1414	2153.291465
1415	2143.18331
1416	2142.448435
1417	2141.757382
1418	2141.042827
1419	2140.36905
1420	2139.74933
1421	2139.039324
1422	2135.761602
1423	2135.127163
1424	2133.664602
1425	2132.962492
1426	2132.336449
1427	2131.447816
1428	2124.160906
1429	2123.423766
1430	2122.018341
1431	2121.085657
1432	2120.326283
1433	2118.559949
1434	2117.977496
1435	2117.369597
1436	2113.731967
1437	2106.562792
1438	2104.877444
1439	2102.461314
1440	2100.714457
1441	2098.869337
1442	2098.172597
1443	2095.83574
1444	2094.903316
1445	2094.210219
1446	2093.656074
1447	2092.975483
1448	2092.166339
1449	2088.382766
1450	2079.2096
1451	2072.122059
1452	2066.984882
1453	2066.310434
1454	2065.693359
1455	2065.094518
1456	2064.42279
1457	2063.765404
1458	2063.116369
1459	2062.439463
1460	2058.86257
1461	2058.16572
1462	2056.532589
1463	2055.482829
1464	2054.789835
1465	2053.920908
1466	2053.054755
1467	2050.177847
1468	2048.888456
1469	2045.838166
1470	2045.179177
1471	2044.012737
1472	2043.404784
1473	2042.825245
1474	2041.921041
1475	2041.218428
1476	2040.58473
1477	2039.962126
1478	2036.426628
1479	2034.695923
1480	2033.986481
1481	2033.37461
1482	2032.779453
1483	2032.122181
1484	2031.511682
1485	2030.03516
1486	2029.356536
1487	2025.985625
1488	2023.362537
1489	2022.692114
1490	2022.071647
1491	2021.531633
1492	2020.836384
1493	2020.235085
1494	2016.204693
1495	2015.596604
1496	2015.021668
1497	2014.366174
1498	2013.009303
1499	2012.376255
1500	2010.733905
1501	2007.207383
1502	2006.571268
1503	2003.678099
1504	2002.877149
1505	2000.561571
1506	1999.884921
1507	1999.019921
1508	1998.289338
1509	1997.830945
1510	1992.104936
1511	1991.46388
1512	1990.835534
1513	1990.321329
1514	1989.548155
1515	1988.095899
1516	1987.224127
1517	1984.953787
1518	1984.118545
1519	1983.591499
1520	1982.982186
1521	1982.443029
1522	1981.774987
1523	1981.138459
1524	1980.544866
1525	1979.832467
1526	1979.273865
1527	1978.671655
1528	1978.039766
1529	1977.313258
1530	1976.732444
1531	1976.172875
1532	1969.296226
1533	1968.476773
1534	1966.991441
1535	1966.379187
1536	1965.610299
1537	1964.227162
1538	1963.755907
1539	1963.214201
1540	1962.690243
1541	1959.621954
1542	1958.461148
1543	1957.756531
1544	1955.676519
1545	1955.095422
1546	1954.49159
1547	1953.863538
1548	1947.118771
1549	1943.433673
1550	1939.810834
1551	1939.304839
1552	1938.678322
1553	1938.16267
1554	1937.463463
1555	1936.935788
1556	1936.318731
1557	1935.784133
1558	1935.29242
1559	1933.796993
1560	1930.722042
1561	1930.053235
1562	1929.427497
1563	1928.901136
1564	1925.177821
1565	1923.644305
1566	1923.150706
1567	1919.478359
1568	1918.848778
1569	1918.288682
1570	1917.759952
1571	1917.010155
1572	1915.777565
1573	1914.984585
1574	1914.496506
1575	1913.884276
1576	1913.339766
1577	1911.935087
1578	1911.31229
1579	1910.481943
1580	1909.893734
1581	1909.339543
1582	1908.664766
1583	1908.067663
1584	1907.505318
1585	1906.002388
1586	1905.370188
1587	1904.518477
1588	1903.759838
1589	1899.978932
1590	1898.823354
1591	1898.268765
1592	1897.750974
1593	1893.958845
1594	1893.428809
1595	1892.715458
1596	1891.949914
1597	1890.414586
1598	1889.824003
1599	1889.264255
1600	1884.169921
1601	1883.615047
1602	1879.938077
1603	1879.430996
1604	1878.901833
1605	1878.36729
1606	1877.841536
1607	1877.364785
1608	1876.819171
1609	1874.975377
1610	1874.475627
1611	1873.926759
1612	1873.437828
1613	1872.862935
1614	1872.304196
1615	1871.031903
1616	1870.443017
1617	1869.894013
1618	1869.334182
1619	1867.974476
1620	1867.36985
1621	1866.858507
1622	1865.495288
1623	1864.986613
1624	1864.542805
1625	1863.820022
1626	1862.492066
1627	1861.993448
1628	1856.211742
1629	1855.635985
1630	1855.085459
1631	1853.630965
1632	1853.116987
1633	1852.072498
1634	1848.236261
1635	1847.680406
1636	1846.270053
1637	1844.033026
1638	1843.464593
1639	1842.802556
1640	1842.271132
1641	1837.654545
1642	1837.115252
1643	1836.592777
1644	1835.155383
1645	1834.641977
1646	1833.245212
1647	1829.612186
1648	1823.227829
1649	1821.271352
1650	1820.741052
1651	1820.157959
1652	1819.629027
1653	1816.306861
1654	1814.721749
1655	1814.167934
1656	1812.504205
1657	1811.966406
1658	1811.499172
1659	1810.982901
1660	1810.471467
1661	1808.903782
1662	1808.187135
1663	1804.636741
1664	1801.120819
