iter	RMSE
208	2550.507688
209	2547.987506
210	2547.448363
211	2542.602168
212	2542.076503
213	2537.514675
214	2534.896678
215	2530.078623
216	2528.688898
217	2528.109269
218	2523.869275
219	2522.992134
220	2519.018642
221	2517.58686
222	2515.507045
223	2514.690724
224	2513.218925
225	2509.452576
226	2509.227966
227	2505.546705
228	2504.657967
229	2503.694426
230	2502.581526
231	2491.798619
232	2484.112379
233	2483.417626
234	2482.395788
235	2479.778884
236	2479.158544
237	2477.465244
238	2474.224241
239	2472.412367
240	2472.315631
241	2464.592704
242	2464.143137
243	2460.952643
244	2455.28242
245	2452.411242
246	2450.42432
247	2445.929913
248	2445.887199
249	2439.616509
250	2436.109224
251	2432.391795
252	2432.161605
253	2429.957039
254	2421.959621
255	2419.963856
256	2419.128534
257	2417.669533
258	2417.29492
259	2412.951211
260	2403.694483
261	2401.787902
262	2400.629555
263	2399.985525
264	2398.720794
265	2396.223806
266	2395.204286
267	2394.244514
268	2392.707056
269	2392.095579
270	2389.967884
271	2389.769113
272	2387.969172
273	2387.69337
274	2385.829952
275	2384.854768
276	2384.097179
277	2381.473081
278	2379.371809
279	2378.038624
280	2377.02621
281	2376.815279
282	2376.485886
283	2376.288775
284	2375.421127
285	2374.310156
286	2373.410874
287	2371.286338
288	2370.989081
289	2368.156817
290	2366.404681
291	2365.840468
292	2365.090553
293	2362.421709
294	2359.412496
295	2358.940302
296	2356.951591
297	2337.301793
298	2333.654281
299	2326.791361
300	2323.858553
301	2323.228268
302	2316.407103
303	2311.259622
304	2308.754522
305	2303.962992
306	2303.144178
307	2301.954506
308	2300.898819
309	2300.711714
310	2299.511293
311	2298.28896
312	2297.31791
313	2296.971852
314	2295.909391
315	2295.838415
316	2294.046904
317	2293.837066
318	2293.382598
319	2293.003117
320	2290.775375
321	2286.5694
322	2283.379267
323	2282.089157
324	2275.287051
325	2273.564462
326	2269.046726
327	2267.376346
328	2265.844973
329	2257.231986
330	2255.889149
331	2252.911635
332	2251.38364
333	2249.425846
334	2242.739111
335	2236.743732
336	2229.939372
337	2228.814525
338	2227.778564
339	2226.805438
340	2221.969818
341	2221.828304
342	2220.650476
343	2219.560193
344	2213.979896
345	2213.818597
346	2211.363677
347	2210.685103
348	2210.643697
349	2210.441525
350	2208.308586
351	2207.319711
352	2205.716847
353	2204.786654
354	2200.970793
355	2200.165243
356	2184.207113
357	2183.140829
358	2183.073663
359	2181.944832
360	2179.954016
361	2179.342407
362	2178.681463
363	2178.447872
364	2178.332944
365	2177.563052
366	2175.325149
367	2174.485459
368	2168.309743
369	2163.943624
370	2163.835928
371	2163.048526
372	2162.51279
373	2161.605454
374	2157.701188
375	2157.344133
376	2154.894195
377	2152.086089
378	2150.698085
379	2147.880894
380	2141.228358
381	2139.695931
382	2136.380375
383	2135.467593
384	2134.818068
385	2133.014194
386	2131.621899
387	2128.649533
388	2127.866336
389	2126.72456
390	2126.56375
391	2126.518097
392	2123.856937
393	2123.224315
394	2120.923876
395	2120.071889
396	2119.329551
397	2115.949671
398	2115.409066
399	2115.279383
400	2113.157062
401	2112.558113
402	2111.759268
403	2111.414316
404	2110.547375
405	2110.350452
406	2106.186947
407	2105.875917
408	2105.631923
409	2103.902935
410	2101.567987
411	2100.319861
412	2099.829337
413	2098.165292
414	2097.711534
415	2097.382905
416	2097.185494
417	2088.982757
418	2086.108649
419	2085.812062
420	2084.910063
421	2084.360058
422	2083.442233
423	2082.54615
424	2082.427217
425	2081.107957
426	2079.305285
427	2078.047183
428	2068.30312
429	2067.538412
430	2065.258861
431	2063.720177
432	2062.423703
433	2060.613367
434	2059.188907
435	2058.751332
436	2058.140869
437	2058.075764
438	2057.763482
439	2056.613464
440	2055.579214
441	2054.079617
442	2050.720525
443	2050.379956
444	2043.748504
445	2043.59215
446	2035.941186
447	2033.940551
448	2022.107301
449	2021.876993
450	2016.9283
451	2015.853204
452	2015.261804
453	2012.959918
454	2012.551208
455	2010.883006
456	2002.171333
457	1990.477504
458	1989.125292
459	1988.51816
460	1988.212251
461	1986.622066
462	1985.470131
463	1984.228339
464	1982.893688
465	1982.651894
466	1976.784628
467	1976.430143
468	1975.453746
469	1970.600583
470	1966.437519
471	1965.936934
472	1965.076436
473	1964.113007
474	1964.074572
475	1962.958734
476	1962.249502
477	1960.794096
478	1960.497186
479	1950.507925
480	1948.271569
481	1946.608541
482	1943.8609
483	1943.672858
484	1943.47161
485	1943.055498
486	1942.843439
487	1936.381427
488	1936.234904
489	1926.579363
490	1921.281499
491	1919.001832
492	1917.33145
493	1916.006606
494	1915.853741
495	1915.481201
496	1914.876476
497	1914.18502
498	1906.968582
499	1906.852947
500	1901.945424
501	1901.64301
502	1894.130839
503	1893.637753
504	1892.270701
505	1888.314071
506	1888.267534
507	1887.845884
508	1887.465786
509	1881.024827
510	1877.514664
511	1876.506072
512	1874.590628
513	1866.823071
514	1866.240466
515	1865.154481
516	1864.825083
517	1860.067904
518	1851.585902
519	1848.831664
520	1837.49118
521	1829.390684
522	1828.608971
523	1822.270513
524	1815.975823
525	1808.876176
526	1806.471205
527	1800.956228
528	1799.24885
529	1799.120252
530	1798.08472
531	1796.255129
532	1794.446262
533	1794.318404
534	1791.031242
535	1790.325739
536	1782.709696
537	1782.422665
538	1782.032205
539	1780.605514
540	1776.210113
541	1775.799745
542	1775.577473
543	1775.487931
544	1767.423015
545	1761.592177
546	1760.177832
547	1753.656399
548	1753.489909
549	1753.059635
550	1752.824587
551	1750.645267
552	1741.282006
553	1740.975846
554	1740.538158
555	1740.426265
556	1740.01253
557	1739.907601
558	1728.709621
559	1720.539211
560	1720.140823
561	1716.086982
562	1715.963055
563	1715.09647
564	1714.868952
565	1710.17831
566	1710.080291
567	1706.657026
568	1703.271718
569	1701.716435
570	1693.157727
571	1692.799096
572	1692.433372
573	1687.039024
574	1686.799942
575	1681.702349
576	1681.42379
577	1677.237671
578	1676.962644
579	1673.296179
580	1673.190488
581	1666.457399
582	1665.781582
583	1665.465305
584	1665.374036
585	1661.090091
586	1660.397469
587	1660.272485
588	1654.319249
589	1654.004433
590	1650.632381
591	1649.998018
592	1645.094118
593	1639.844623
594	1638.967554
595	1638.907607
596	1631.73296
597	1631.644107
598	1621.929657
599	1612.306702
600	1606.154916
601	1585.936168
602	1584.564035
603	1582.358474
604	1579.973748
605	1579.545062
606	1575.346408
607	1569.909146
608	1565.096908
609	1555.869244
610	1554.192442
611	1550.371334
612	1545.936222
613	1542.290295
614	1534.889545
615	1533.574875
616	1524.531125
617	1524.200313
618	1521.649847
619	1521.062186
620	1520.891033
621	1520.824257
622	1520.22619
623	1519.402791
624	1518.64819
625	1514.615429
626	1511.158371
627	1510.86691
628	1506.545634
629	1506.196839
630	1501.802591
631	1498.625523
632	1491.212471
633	1491.059174
634	1490.495272
635	1487.825472
636	1487.536927
637	1481.384294
638	1477.314381
639	1459.11098
640	1456.477131
641	1450.015435
642	1444.202693
643	1436.193249
644	1432.525189
645	1432.233873
646	1430.216991
647	1427.092166
648	1426.015889
649	1423.812216
650	1423.395581
651	1422.809365
652	1422.504219
653	1422.448888
654	1422.046899
655	1421.572908
656	1421.50092
657	1421.399993
658	1421.098957
659	1413.193029
660	1409.119814
661	1408.220399
662	1408.171094
663	1407.737083
664	1407.105405
665	1406.759707
666	1406.180549
667	1405.148638
668	1404.700242
669	1404.425735
670	1404.057104
671	1401.616707
672	1400.732316
673	1399.4667
674	1398.763701
675	1391.056677
676	1390.48879
677	1390.194131
678	1385.544241
679	1385.032806
680	1382.506748
681	1378.734146
682	1375.066631
683	1370.057036
684	1369.819475
685	1363.008554
686	1362.783263
687	1356.050471
688	1355.645456
689	1348.921454
690	1348.675977
691	1346.381908
692	1345.525194
693	1345.043399
694	1344.563637
695	1344.51708
696	1344.278682
697	1341.650385
698	1339.642692
699	1334.564003
700	1330.018564
701	1329.883572
702	1328.124474
703	1326.222104
704	1325.884002
705	1324.339821
706	1322.488591
707	1322.228859
708	1321.86354
709	1321.593297
710	1321.42882
711	1321.040503
712	1319.735462
713	1312.952316
714	1312.835739
715	1312.015634
716	1311.165929
717	1304.442513
718	1303.964546
719	1303.743692
720	1303.515688
721	1302.411381
722	1301.350922
723	1300.144759
724	1299.622988
725	1297.97356
726	1297.694369
727	1296.906645
728	1295.367004
729	1292.616818
730	1292.32396
731	1291.905227
732	1290.249809
733	1289.118339
734	1288.664893
735	1288.15095
736	1287.976162
737	1287.501215
738	1286.679172
739	1286.211905
740	1285.670792
741	1285.246997
742	1283.883655
743	1283.273841
744	1282.415479
745	1282.280144
746	1281.575778
747	1281.025413
748	1280.886569
749	1280.795338
750	1280.688534
751	1280.359391
752	1279.820495
753	1279.46508
754	1278.935846
755	1278.293086
756	1277.938852
757	1277.730463
758	1277.006403
759	1276.608019
760	1276.133739
761	1275.52318
762	1275.282566
763	1274.53518
764	1273.723027
765	1273.3362
766	1273.019371
767	1272.641664
768	1270.570168
769	1270.331514
770	1269.963712
771	1266.346463
772	1265.770135
773	1265.564007
774	1264.788666
775	1264.588937
776	1264.560844
777	1262.515993
778	1262.189115
779	1261.564373
780	1255.756971
781	1250.232284
782	1247.270771
783	1234.626888
784	1234.521331
785	1233.051914
786	1231.346601
787	1229.979899
788	1223.646886
789	1223.55252
790	1223.377575
791	1223.275023
792	1221.587197
793	1221.561905
794	1221.168576
795	1220.821854
796	1210.886815
797	1210.845607
798	1210.370376
799	1210.201907
800	1209.555873
801	1208.891947
802	1208.597451
803	1208.245816
804	1205.541732
805	1201.882682
806	1196.853416
807	1194.287931
808	1191.52038
809	1187.398823
810	1186.197695
811	1180.589004
812	1180.420656
813	1179.084021
814	1178.929354
815	1171.730986
816	1169.773009
817	1168.090029
818	1168.018634
819	1167.784049
820	1167.246012
821	1167.131582
822	1166.969904
823	1166.832871
824	1166.173489
825	1166.037925
826	1165.942305
827	1165.296752
828	1164.972353
829	1164.694109
830	1164.225285
831	1163.243103
832	1162.350442
833	1162.091079
834	1162.012301
835	1161.916699
836	1161.649388
837	1161.323194
838	1160.838152
839	1160.375089
840	1159.775394
841	1159.061476
842	1158.776655
843	1157.648836
844	1157.417287
845	1157.366064
846	1157.274694
847	1156.983018
848	1156.789848
849	1154.946593
850	1153.223676
851	1153.041
852	1152.559497
853	1151.969601
854	1151.46929
855	1151.034714
856	1150.741246
857	1146.35072
858	1145.972519
859	1145.516432
860	1145.306784
861	1145.009228
862	1144.71654
863	1144.076216
864	1143.910017
865	1143.321258
866	1141.907308
867	1140.903158
868	1140.783233
869	1140.168719
870	1140.070421
871	1139.998059
872	1139.362248
873	1139.266367
874	1138.728756
875	1138.507367
876	1135.866694
877	1135.71579
878	1135.606288
879	1135.440882
880	1135.324643
881	1134.544828
882	1134.075145
883	1133.616099
884	1132.642905
885	1132.280671
886	1131.790675
887	1131.114745
888	1130.987772
889	1129.903329
890	1129.777396
891	1129.092322
892	1128.688859
893	1128.57344
894	1127.895887
895	1127.584006
896	1127.35437
897	1127.233144
898	1127.126283
899	1126.754957
900	1125.496055
901	1125.119076
902	1124.784636
903	1124.636956
904	1124.556706
905	1124.028849
906	1123.521212
907	1123.381061
908	1123.227936
909	1123.156744
910	1123.088479
911	1122.992549
912	1122.943565
913	1119.877373
914	1114.19396
915	1112.991398
916	1109.855056
917	1108.781074
918	1108.104798
919	1106.8647
920	1106.765406
921	1106.490563
922	1106.384787
923	1106.204784
924	1106.13101
925	1105.588258
926	1105.485089
927	1099.48584
928	1099.31894
929	1099.254004
930	1098.051265
931	1097.978913
932	1097.638321
933	1093.893048
934	1091.689192
935	1091.423743
936	1088.066858
937	1083.188701
938	1079.307826
939	1078.738389
940	1076.231275
941	1076.026338
942	1075.093716
943	1074.866701
944	1072.198988
945	1072.07166
946	1071.970719
947	1071.700428
948	1060.763984
949	1059.702154
950	1056.770755
951	1055.53984
952	1054.611032
953	1053.789651
954	1048.590286
955	1048.480835
956	1047.293102
957	1047.215439
958	1047.019797
959	1046.904551
960	1046.844993
961	1042.497585
962	1042.345469
963	1040.072704
964	1039.680849
965	1039.283125
966	1039.063861
967	1038.928805
968	1038.34833
969	1037.995408
970	1037.818342
971	1037.404609
972	1037.337308
973	1037.251529
974	1036.892728
975	1035.964962
976	1035.711306
977	1035.366752
978	1034.55063
979	1034.362468
980	1033.968548
981	1033.729105
982	1033.243221
983	1033.164507
984	1032.923416
985	1032.387001
986	1032.24435
987	1031.51359
988	1031.31039
989	1031.097057
990	1030.250917
991	1029.569416
992	1029.434786
993	1025.625143
994	1025.530919
995	1025.262888
996	1025.222634
997	1025.115173
998	1023.053299
999	1023.00563
