iter	Passed	Remaining
0	24	24119
1	46	23437
2	68	22874
3	90	22653
4	112	22434
5	134	22263
6	161	22857
7	181	22464
8	203	22389
9	225	22284
10	246	22127
11	271	22369
12	298	22643
13	324	22853
14	353	23239
15	382	23529
16	406	23478
17	431	23554
18	460	23788
19	485	23796
20	507	23663
21	529	23556
22	554	23555
23	580	23617
24	601	23472
25	629	23592
26	655	23638
27	681	23668
28	707	23687
29	737	23831
30	760	23780
31	789	23873
32	829	24310
33	858	24388
34	885	24408
35	916	24530
36	944	24578
37	975	24703
38	1006	24793
39	1036	24878
40	1072	25078
41	1102	25144
42	1127	25086
43	1148	24964
44	1170	24844
45	1194	24772
46	1219	24734
47	1254	24889
48	1280	24860
49	1308	24862
50	1337	24887
51	1369	24963
52	1394	24916
53	1417	24839
54	1439	24739
55	1472	24830
56	1501	24841
57	1526	24787
58	1553	24783
59	1583	24804
60	1611	24804
61	1636	24761
62	1658	24665
63	1680	24577
64	1702	24485
65	1731	24504
66	1761	24525
67	1789	24528
68	1817	24523
69	1842	24475
70	1868	24447
71	1892	24391
72	1918	24361
73	1947	24365
74	1973	24336
75	2000	24318
76	2026	24294
77	2052	24260
78	2078	24230
79	2104	24206
80	2135	24228
81	2164	24233
82	2186	24153
83	2213	24133
84	2258	24310
85	2289	24334
86	2314	24287
87	2343	24283
88	2370	24265
89	2394	24214
90	2437	24343
91	2483	24511
92	2505	24434
93	2539	24478
94	2564	24429
95	2586	24352
96	2607	24277
97	2630	24212
98	2654	24160
99	2685	24169
100	2718	24194
101	2751	24224
102	2780	24210
103	2809	24203
104	2838	24193
105	2866	24176
106	2899	24195
107	2924	24152
108	2949	24106
109	2973	24057
110	3004	24063
111	3031	24032
112	3056	23994
113	3088	24002
114	3113	23963
115	3137	23906
116	3160	23851
117	3183	23794
118	3205	23731
119	3227	23667
120	3250	23609
121	3272	23553
122	3302	23548
123	3325	23489
124	3350	23456
125	3373	23400
126	3395	23341
127	3418	23287
128	3440	23229
129	3462	23171
130	3484	23112
131	3506	23056
132	3528	23001
133	3554	22973
134	3581	22947
135	3604	22897
136	3625	22838
137	3641	22747
138	3667	22717
139	3696	22708
140	3722	22677
141	3745	22630
142	3777	22638
143	3802	22602
144	3831	22591
145	3858	22572
146	3884	22538
147	3908	22500
148	3937	22489
149	3962	22456
150	3984	22403
151	4006	22353
152	4020	22259
153	4043	22212
154	4068	22178
155	4098	22175
156	4125	22152
157	4148	22109
158	4172	22069
159	4188	21987
160	4209	21935
161	4231	21886
162	4253	21843
163	4275	21796
164	4295	21740
165	4329	21750
166	4346	21682
167	4370	21645
168	4395	21612
169	4420	21583
170	4442	21535
171	4468	21509
172	4490	21467
173	4516	21439
174	4540	21404
175	4564	21369
176	4595	21366
177	4619	21330
178	4648	21318
179	4671	21279
180	4684	21196
181	4706	21151
182	4727	21106
183	4755	21088
184	4781	21066
185	4807	21041
186	4832	21011
187	4856	20976
188	4883	20954
189	4909	20928
190	4934	20901
191	4961	20877
192	4984	20843
193	5007	20804
194	5029	20763
195	5051	20719
196	5072	20677
197	5096	20641
198	5110	20569
199	5132	20530
200	5158	20507
201	5173	20439
202	5197	20404
203	5218	20363
204	5241	20326
205	5253	20250
206	5267	20177
207	5296	20167
208	5320	20137
209	5352	20135
210	5375	20099
211	5397	20060
212	5421	20032
213	5443	19993
214	5466	19957
215	5488	19919
216	5511	19885
217	5529	19836
218	5549	19790
219	5573	19759
220	5591	19707
221	5626	19718
222	5651	19690
223	5673	19653
224	5689	19596
225	5704	19535
226	5724	19492
227	5746	19457
228	5769	19425
229	5798	19412
230	5825	19393
231	5849	19364
232	5880	19357
233	5899	19311
234	5930	19305
235	5952	19268
236	5972	19227
237	6002	19216
238	6025	19186
239	6052	19165
240	6073	19128
241	6086	19065
242	6100	19003
243	6123	18972
244	6137	18914
245	6160	18881
246	6176	18828
247	6200	18800
248	6222	18767
249	6242	18726
250	6255	18666
251	6277	18633
252	6302	18607
253	6326	18581
254	6348	18547
255	6373	18523
256	6398	18497
257	6419	18463
258	6446	18443
259	6470	18415
260	6494	18389
261	6519	18363
262	6549	18354
263	6576	18334
264	6601	18309
265	6622	18273
266	6642	18234
267	6657	18182
268	6678	18149
269	6700	18115
270	6723	18086
271	6745	18055
272	6764	18012
273	6788	17986
274	6815	17968
275	6839	17942
276	6861	17910
