iter	RMSE
0	9.723791754
1	9.265671827
2	8.830843189
3	8.418674075
4	8.0282118
5	7.659050558
6	7.308797853
7	6.979029229
8	6.667322485
9	6.372214578
10	6.094071563
11	5.832307973
12	5.582271963
13	5.348830899
14	5.126239623
15	4.917412693
16	4.72298961
17	4.540023965
18	4.365287168
19	4.202310826
20	4.04746444
21	3.905149399
22	3.769114474
23	3.641759
24	3.522958029
25	3.411556854
26	3.308749502
27	3.210977735
28	3.120207122
29	3.036807132
30	2.957887234
31	2.885988106
32	2.818115163
33	2.755020819
34	2.697826734
35	2.643615115
36	2.592784119
37	2.546025108
38	2.502886779
39	2.463578913
40	2.426967176
41	2.393361397
42	2.361971998
43	2.333023911
44	2.306330806
45	2.281761886
46	2.259023192
47	2.238235751
48	2.21920698
49	2.201820835
50	2.185662184
51	2.170734114
52	2.157251394
53	2.144551666
54	2.132917107
55	2.122526956
56	2.112682605
57	2.103771406
58	2.095134488
59	2.087425227
60	2.079984426
61	2.073202801
62	2.067175859
63	2.061927728
64	2.056503104
65	2.051758637
66	2.047453393
67	2.043299488
68	2.039425996
69	2.035706142
70	2.032283026
71	2.028964418
72	2.02593596
73	2.022842367
74	2.020172923
75	2.017721483
76	2.015661146
77	2.013408559
78	2.011134828
79	2.009450098
80	2.007405095
81	2.005801521
82	2.004387278
83	2.002672992
84	2.000964913
85	1.999620075
86	1.998418931
87	1.997033997
88	1.995615363
89	1.994172076
90	1.993307819
91	1.992436967
92	1.991493559
93	1.990603506
94	1.9898075
95	1.989009685
96	1.988187023
97	1.987069339
98	1.986263575
99	1.985321644
100	1.984645023
101	1.984012239
102	1.983267927
103	1.982531423
104	1.981907751
105	1.981069968
106	1.980299177
107	1.979448395
108	1.978687661
109	1.978152944
110	1.977406563
111	1.97682816
112	1.976286191
113	1.975726074
114	1.975124671
115	1.97471622
116	1.974275343
117	1.973658209
118	1.973264201
119	1.972840958
120	1.972406082
121	1.971953758
122	1.971599381
123	1.97118733
124	1.970653038
125	1.970099046
126	1.969549207
127	1.969280797
128	1.969113535
129	1.968773359
130	1.968412455
131	1.967981734
132	1.967817511
133	1.967296205
134	1.967013448
135	1.966584065
136	1.966034339
137	1.965539564
138	1.965138719
139	1.964737106
140	1.964355847
141	1.964043105
142	1.963669464
143	1.963351879
144	1.963029369
145	1.962857594
146	1.96249121
147	1.962191421
148	1.962017581
149	1.961679951
150	1.961270074
151	1.960870348
152	1.960561997
153	1.960548049
154	1.960227896
155	1.95992453
156	1.95970464
157	1.959284656
158	1.959017246
159	1.958777516
160	1.958640102
161	1.95843575
162	1.958127291
163	1.957863783
164	1.957530047
165	1.957331017
166	1.957153717
167	1.957044824
168	1.956717695
169	1.956705991
170	1.956405866
171	1.956397672
172	1.956317039
173	1.956111894
174	1.955986138
175	1.955849216
176	1.955826211
177	1.955509763
178	1.955508247
179	1.955370603
180	1.955093012
181	1.954942866
182	1.954870717
183	1.954813934
184	1.954589058
185	1.954361881
186	1.954175419
187	1.954042507
188	1.953856566
189	1.95351318
190	1.953378568
191	1.953362499
192	1.953052825
193	1.952942669
194	1.952680738
195	1.952677702
196	1.952465689
197	1.952303956
198	1.952111225
199	1.951935314
200	1.951934279
201	1.951758076
202	1.951563635
203	1.95134156
204	1.95101962
205	1.950965141
206	1.950762678
207	1.950577116
208	1.950570071
209	1.950441886
210	1.950220443
211	1.950033102
212	1.949736717
213	1.949570543
214	1.949340086
215	1.949255912
216	1.94919779
217	1.94900413
218	1.949001849
219	1.948776233
220	1.948569464
221	1.948485603
222	1.948217956
223	1.948187808
224	1.948044529
225	1.947878833
226	1.94777198
227	1.947558395
228	1.947413202
229	1.947320783
230	1.947152395
231	1.946964274
232	1.94686353
233	1.94667116
234	1.946557666
235	1.946555175
236	1.946411499
237	1.946123423
238	1.946006852
239	1.94593548
240	1.94577902
241	1.945775904
242	1.945595474
243	1.945594505
244	1.945387467
245	1.945223691
246	1.945223068
247	1.945010242
248	1.945009411
249	1.945008996
250	1.944840547
251	1.944715517
252	1.944566163
253	1.944467927
254	1.944467788
255	1.944274419
256	1.944170071
257	1.944104798
258	1.943944864
259	1.943833152
260	1.943638957
261	1.943636254
262	1.943406826
263	1.943406826
264	1.943406757
265	1.943244616
266	1.94324427
267	1.9432442
268	1.943241358
269	1.943132656
270	1.943132309
271	1.943088009
272	1.942987202
273	1.942790426
274	1.942588776
275	1.942430312
276	1.942254011
277	1.942151704
278	1.942149137
279	1.94198821
280	1.941985227
281	1.941788766
282	1.941703433
283	1.941538721
284	1.941534211
285	1.941507568
286	1.941507429
287	1.941393009
288	1.941255405
289	1.941254988
290	1.941254919
291	1.941254988
292	1.941035759
293	1.940826014
294	1.940825875
295	1.940703086
296	1.940654148
297	1.940622078
298	1.940461579
299	1.940419231
300	1.940267047
301	1.940257674
302	1.940060135
303	1.940060135
304	1.940007223
305	1.940007015
306	1.939749448
307	1.939747643
308	1.939747434
309	1.939719099
310	1.939671734
311	1.939494626
312	1.939347857
313	1.939315557
314	1.939267626
315	1.939127092
316	1.938996066
317	1.9389359
318	1.938849885
319	1.938722454
320	1.938579935
321	1.938576738
322	1.93852045
323	1.938297436
324	1.9381895
325	1.93814314
326	1.938143001
327	1.938096014
328	1.938092956
329	1.938036445
330	1.937907987
331	1.93787184
332	1.937770205
333	1.937727868
334	1.937604603
335	1.937601892
336	1.937524717
337	1.937522284
338	1.937370707
339	1.93736424
340	1.937359651
341	1.937354714
342	1.937254652
343	1.937247559
344	1.937245334
345	1.937245264
346	1.937230939
347	1.937115711
348	1.937024886
349	1.936934404
