iter	Passed	Remaining
0	23	23738
1	46	23066
2	68	22752
3	90	22634
4	113	22544
5	135	22527
6	158	22531
7	182	22649
8	211	23287
9	239	23665
10	286	25792
11	308	25410
12	331	25142
13	354	24949
14	382	25134
15	412	25345
16	430	24911
17	453	24748
18	478	24683
19	503	24655
20	527	24595
21	553	24611
22	579	24629
23	610	24844
24	645	25179
25	672	25174
26	696	25111
27	720	25012
28	742	24871
29	765	24755
30	789	24671
31	814	24634
32	837	24539
33	860	24452
34	884	24389
35	923	24728
36	957	24928
37	984	24926
38	1012	24950
39	1036	24886
40	1059	24772
41	1081	24661
42	1103	24550
43	1125	24455
44	1153	24480
45	1178	24435
46	1201	24362
47	1222	24251
48	1245	24173
49	1268	24104
50	1302	24237
51	1329	24244
52	1357	24255
53	1378	24154
54	1405	24150
55	1432	24150
56	1456	24092
57	1478	24004
58	1501	23940
59	1527	23924
60	1549	23848
61	1577	23862
62	1600	23806
63	1627	23804
64	1660	23883
65	1684	23840
66	1710	23821
67	1775	24328
68	1799	24278
69	1822	24207
70	1846	24154
71	1869	24099
72	1894	24057
73	1919	24018
74	1941	23951
75	1964	23879
76	1988	23832
77	2010	23768
78	2035	23726
79	2058	23667
80	2081	23617
81	2111	23643
82	2137	23616
83	2161	23567
84	2188	23554
85	2212	23511
86	2236	23473
87	2266	23493
88	2296	23504
89	2322	23483
90	2351	23491
91	2379	23488
92	2402	23434
93	2426	23391
94	2452	23365
95	2479	23351
96	2502	23298
97	2525	23243
98	2550	23211
99	2576	23190
100	2601	23156
101	2624	23102
102	2648	23065
103	2675	23047
104	2699	23010
105	2724	22977
106	2747	22929
107	2775	22921
108	2797	22870
109	2822	22835
110	2849	22823
111	2871	22770
112	2895	22732
113	2921	22702
114	2945	22664
115	2970	22635
116	2992	22584
117	3016	22545
118	3039	22503
119	3062	22455
120	3085	22416
121	3112	22400
122	3135	22354
123	3158	22316
124	3186	22304
125	3211	22275
126	3236	22249
127	3260	22213
128	3283	22166
129	3308	22143
130	3332	22107
131	3357	22080
132	3380	22038
133	3403	21998
134	3429	21971
135	3454	21943
136	3478	21909
137	3506	21901
138	3530	21869
139	3553	21830
140	3577	21795
141	3602	21768
142	3626	21736
143	3650	21701
144	3676	21676
145	3700	21644
146	3725	21615
147	3751	21596
148	3775	21565
149	3800	21534
150	3841	21596
151	3873	21612
152	3897	21578
153	3923	21551
154	3944	21505
155	3968	21471
156	3993	21443
157	4023	21441
158	4047	21406
159	4069	21364
160	4094	21335
161	4118	21302
162	4143	21274
163	4168	21250
164	4192	21218
165	4215	21180
166	4238	21143
167	4263	21114
168	4287	21083
169	4313	21058
170	4336	21021
171	4353	20955
172	4377	20925
173	4401	20896
174	4424	20860
175	4449	20830
176	4472	20796
177	4496	20762
178	4509	20685
179	4533	20654
180	4557	20623
181	4582	20596
