iter	Passed	Remaining
408	5125	7406
409	5137	7393
410	5148	7378
411	5161	7365
412	5172	7352
413	5183	7337
414	5195	7323
415	5207	7310
416	5218	7296
417	5230	7282
418	5242	7269
419	5254	7256
420	5265	7241
421	5278	7229
422	5290	7216
423	5303	7204
424	5315	7191
425	5330	7182
426	5344	7172
427	5356	7159
428	5369	7147
429	5381	7133
430	5393	7120
431	5406	7108
432	5417	7093
433	5428	7079
434	5440	7066
435	5452	7053
436	5468	7045
437	5479	7031
438	5492	7018
439	5504	7005
440	5517	6993
441	5527	6978
442	5540	6965
443	5552	6953
444	5564	6939
445	5575	6925
446	5587	6912
447	5599	6899
448	5610	6884
449	5621	6870
450	5632	6856
451	5643	6841
452	5655	6828
453	5666	6814
454	5677	6800
455	5688	6786
456	5700	6773
457	5712	6760
458	5724	6747
459	5735	6733
460	5747	6719
461	5758	6705
462	5770	6692
463	5781	6678
464	5792	6664
465	5803	6650
466	5815	6637
467	5826	6623
468	5838	6609
469	5849	6596
470	5861	6583
471	5872	6569
472	5884	6555
473	5896	6542
474	5918	6541
475	5931	6529
476	5942	6515
477	5954	6502
478	5966	6489
479	5978	6477
480	5989	6463
481	6002	6451
482	6015	6439
483	6027	6426
484	6039	6413
485	6052	6400
486	6064	6388
487	6076	6375
488	6088	6362
489	6100	6349
490	6112	6336
491	6123	6322
492	6135	6310
493	6148	6297
494	6160	6284
495	6172	6271
496	6184	6259
497	6197	6246
498	6209	6234
499	6221	6221
500	6233	6208
501	6245	6196
502	6257	6182
503	6269	6169
504	6281	6156
505	6293	6144
506	6304	6130
507	6317	6118
508	6333	6109
509	6348	6099
510	6361	6087
511	6375	6077
512	6387	6063
513	6399	6051
514	6412	6038
515	6425	6026
516	6436	6013
517	6449	6001
518	6461	5988
519	6474	5976
520	6485	5962
521	6497	5949
522	6510	5937
523	6522	5925
524	6534	5912
525	6546	5899
526	6558	5886
527	6569	5872
528	6581	5859
529	6593	5847
530	6605	5834
531	6617	5821
532	6629	5809
533	6642	5796
534	6653	5782
535	6665	5770
536	6677	5757
537	6690	5745
538	6701	5731
539	6713	5719
540	6726	5706
541	6738	5694
542	6750	5681
543	6762	5668
544	6774	5655
545	6786	5643
546	6798	5629
547	6810	5617
548	6823	5605
549	6834	5591
550	6846	5578
551	6858	5566
552	6870	5553
553	6882	5540
554	6894	5528
555	6912	5520
556	6927	5509
557	6939	5496
558	6950	5483
559	6962	5470
560	6974	5457
561	6986	5444
562	6997	5431
563	7009	5418
564	7021	5405
565	7032	5392
566	7044	5379
567	7056	5366
568	7069	5354
569	7080	5341
570	7092	5328
571	7104	5315
572	7115	5302
573	7126	5289
574	7138	5276
575	7150	5263
576	7161	5250
577	7173	5237
578	7185	5224
579	7196	5211
580	7208	5198
581	7220	5185
582	7231	5172
583	7242	5159
584	7254	5146
585	7267	5134
586	7278	5120
587	7290	5108
588	7302	5095
589	7313	5082
590	7327	5070
591	7343	5061
592	7355	5048
593	7368	5036
594	7379	5022
595	7390	5009
596	7402	4996
597	7414	4984
598	7426	4971
599	7438	4958
600	7449	4945
601	7461	4932
602	7472	4919
603	7484	4906
604	7496	4894
605	7507	4881
606	7519	4868
607	7531	4855
608	7543	4842
609	7554	4829
610	7565	4816
611	7576	4803
612	7588	4790
613	7599	4777
614	7610	4764
615	7621	4751
616	7633	4738
617	7645	4725
618	7656	4712
