iter	RMSE
0	9.719471488
1	9.261523256
2	8.827160293
3	8.415219838
4	8.024925498
5	7.656112271
6	7.306301357
7	6.977192323
8	6.665773806
9	6.37081881
10	6.092878459
11	5.831370505
12	5.581976771
13	5.348582464
14	5.125770785
15	4.916245092
16	4.721175677
17	4.536552659
18	4.363360346
19	4.20144854
20	4.049227129
21	3.906169107
22	3.769500744
23	3.642192804
24	3.521770298
25	3.410903834
26	3.306673906
27	3.210524939
28	3.120091932
29	3.035637582
30	2.956833446
31	2.883793965
32	2.817266545
33	2.752749596
34	2.694463507
35	2.639612323
36	2.590073061
37	2.543066523
38	2.500671962
39	2.462200006
40	2.425427162
41	2.391533212
42	2.359665566
43	2.330243273
44	2.303167969
45	2.278185117
46	2.255506285
47	2.234439682
48	2.214955164
49	2.197686299
50	2.18101308
51	2.166572214
52	2.152810643
53	2.139530934
54	2.128269882
55	2.117634929
56	2.107041434
57	2.098756651
58	2.089624458
59	2.081547354
60	2.074010708
61	2.067353823
62	2.061327229
63	2.055744083
64	2.050457035
65	2.04561432
66	2.040815827
67	2.036755468
68	2.032791642
69	2.029580599
70	2.025990617
71	2.02272722
72	2.019569814
73	2.017062677
74	2.01441005
75	2.011842247
76	2.009489382
77	2.007173426
78	2.005487786
79	2.003637357
80	2.001778488
81	2.000142722
82	1.998677025
83	1.996895707
84	1.99547819
85	1.9940927
86	1.993058087
87	1.991529816
88	1.990318916
89	1.989252815
90	1.988008477
91	1.98696134
92	1.986078141
93	1.984830116
94	1.984028195
95	1.982980383
96	1.982135237
97	1.981334741
98	1.980651929
99	1.980050526
100	1.979174044
101	1.978534403
102	1.97766447
103	1.977015688
104	1.976267514
105	1.975602521
106	1.974818614
107	1.974142078
108	1.973335677
109	1.972815352
110	1.972201586
111	1.97179253
112	1.971081604
113	1.970582696
114	1.970211594
115	1.969596811
116	1.96895618
117	1.968337036
118	1.967751859
119	1.967447873
120	1.966849076
121	1.966337515
122	1.965844324
123	1.965487407
124	1.965161135
125	1.964837002
126	1.964411601
127	1.964018413
128	1.963586042
129	1.96315783
130	1.962822043
131	1.962493475
132	1.962057129
133	1.961759814
134	1.961318635
135	1.960919468
136	1.960417699
137	1.960190029
138	1.959903498
139	1.959691648
140	1.959391293
141	1.958998748
142	1.958759772
143	1.95859622
144	1.958366207
145	1.958118348
146	1.957743094
147	1.957461297
148	1.957179046
149	1.95672334
150	1.956677557
151	1.95665766
152	1.956582064
153	1.956358974
154	1.956298722
155	1.955981042
156	1.955750445
157	1.955449278
158	1.955196019
159	1.955122433
160	1.954938869
161	1.954592917
162	1.954386281
163	1.954347888
164	1.954112204
165	1.953893728
166	1.953659989
167	1.953653024
168	1.953257809
169	1.953250429
170	1.952974951
171	1.952973433
172	1.952969984
173	1.95290204
174	1.952773249
175	1.952638102
176	1.95242091
177	1.952419599
178	1.952415666
179	1.952414907
180	1.952409181
181	1.952406904
182	1.952403454
183	1.952162773
184	1.952158564
185	1.952157391
186	1.952156494
187	1.952155252
188	1.952153319
189	1.952078307
190	1.952078169
191	1.951796314
192	1.95179514
193	1.951794657
194	1.951643015
195	1.951641911
196	1.95147935
197	1.951167444
198	1.951166684
199	1.951027767
200	1.951026179
201	1.951025834
202	1.950857283
203	1.950854521
204	1.950581328
205	1.950578566
206	1.950578497
207	1.950578152
208	1.950575596
209	1.950575596
210	1.950574629
211	1.950572696
212	1.950446376
213	1.950445685
214	1.950387529
215	1.95038746
216	1.950212568
217	1.950212085
218	1.950211601
219	1.949965607
220	1.9499654
221	1.949962222
222	1.949715368
223	1.949715229
224	1.94939461
225	1.949394403
226	1.949126742
227	1.949125083
228	1.949125014
229	1.948825036
230	1.948592348
231	1.948354723
232	1.948092797
233	1.947957464
234	1.947739335
235	1.947737813
236	1.947571053
237	1.947567872
238	1.947330467
239	1.9473286
240	1.947052214
241	1.946872664
242	1.946870519
243	1.946825819
244	1.94682568
245	1.946659257
246	1.946658842
247	1.946459461
248	1.946190566
249	1.946029419
250	1.946027827
251	1.946027758
252	1.946027481
253	1.946027412
254	1.945771889
255	1.94561043
256	1.945410042
257	1.945178053
258	1.94507313
259	1.94480155
260	1.944552308
261	1.944551823
262	1.944323751
263	1.944323543
264	1.944141246
265	1.944138682
266	1.944138474
267	1.944043057
268	1.943797738
269	1.943660165
270	1.943494858
271	1.943350956
272	1.943133904
273	1.943131269
274	1.943005228
275	1.942854009
276	1.942853801
277	1.942854148
278	1.942704304
279	1.942419285
280	1.942259143
281	1.942197136
282	1.942197205
283	1.942063057
284	1.941966844
285	1.94184045
286	1.941727646
287	1.941523734
288	1.941307589
289	1.941307589
290	1.941225773
291	1.941225704
292	1.941104189
293	1.940967397
294	1.940797834
295	1.940679832
296	1.940563489
297	1.940432352
298	1.940414857
299	1.940313078
300	1.940312939
301	1.940218168
302	1.93995549
303	1.939803201
304	1.939734934
305	1.939734934
306	1.939722016
307	1.939557067
308	1.939464968
309	1.939332645
310	1.939321253
311	1.939187322
312	1.938788046
313	1.938635943
314	1.938535113
315	1.938535113
316	1.938535113
317	1.938535182
318	1.938380557
319	1.938222514
320	1.938124721
321	1.938091844
322	1.938082113
323	1.938081209
324	1.938081348
325	1.938081348
326	1.93789617
327	1.937801767
328	1.937718413
329	1.937556909
330	1.937476534
331	1.93734185
332	1.937324814
333	1.937324605
334	1.937224403
335	1.937179202
336	1.937104097
337	1.937100898
338	1.93686701
339	1.936816167
340	1.93669208
341	1.936584053
342	1.936521029
343	1.93652089
344	1.936338624
345	1.9362678
346	1.936267382
347	1.93612997
348	1.936069854
349	1.935905846
350	1.935703271
351	1.935600339
352	1.935537005
353	1.935527261
354	1.935526356
355	1.935331467
356	1.935215777
357	1.935210556
358	1.935110662
359	1.935035407
360	1.935033666
361	1.934920186
362	1.934909325
363	1.934909047
364	1.934804472
365	1.934667792
366	1.934579498
367	1.934478805
368	1.934410907
369	1.934235128
370	1.934210125
371	1.9341893
372	1.93415162
373	1.93413372
374	1.934062258
375	1.933809055
376	1.933743293
377	1.933577764
378	1.933547806
379	1.933459113
380	1.933459183
381	1.933456814
382	1.933445805
383	1.933379056
384	1.933299552
385	1.933189943
386	1.933037329
387	1.933027224
388	1.933015307
389	1.932867349
390	1.932765033
391	1.932657275
392	1.93257356
393	1.932490887
394	1.932357877
395	1.93228377
396	1.932283003
397	1.932230297
398	1.932191393
399	1.932191254
400	1.93210208
401	1.932096781
402	1.931963256
403	1.93177519
404	1.931654336
405	1.931517991
406	1.931382682
407	1.931373406
408	1.931219602
409	1.931214859
410	1.931097736
411	1.931077645
412	1.931064461
413	1.931013674
414	1.930949073
415	1.930945376
416	1.930826632
417	1.930665249
418	1.930660714
419	1.930657365
420	1.930650945
421	1.930535463
422	1.930510971
423	1.930410693
424	1.930245856
425	1.930241948
426	1.930146751
427	1.930099082
428	1.930095452
429	1.93001009
430	1.930007019
431	1.929959067
432	1.929956205
433	1.929953483
434	1.929951179
435	1.929836353
436	1.929820926
437	1.929767106
438	1.929766896
439	1.929763196
440	1.929649127
441	1.929556974
442	1.92942453
443	1.929381101
444	1.929264147
445	1.929001375
446	1.928894175
447	1.928889356
448	1.928887051
449	1.928800449
450	1.928771045
451	1.928679128
452	1.92867836
453	1.928676334
454	1.928674938
455	1.928620945
456	1.928613192
457	1.928611236
458	1.928465874
459	1.928464966
460	1.928464966
461	1.92846315
462	1.928374223
463	1.928373245
464	1.928371219
465	1.928369402
466	1.928369263
467	1.928369263
468	1.928369263
469	1.928369123
470	1.928276489
471	1.928276489
472	1.928276349
473	1.928276349
474	1.928220599
475	1.928104902
476	1.928104832
477	1.927862096
478	1.927862096
479	1.927851615
480	1.927773421
481	1.927773421
482	1.927773421
483	1.927771953
484	1.927693617
485	1.927693547
486	1.927693547
487	1.927692778
488	1.927692778
489	1.927692708
490	1.927692708
491	1.927657207
492	1.927627786
493	1.927626039
494	1.927626039
495	1.927624501
496	1.927624012
497	1.927519321
498	1.927518343
499	1.927517714
500	1.927517714
501	1.927517574
502	1.927517574
503	1.927471377
504	1.927471237
505	1.927471237
506	1.927471377
507	1.927471237
508	1.927471237
509	1.927469839
510	1.927468861
511	1.927418958
512	1.927311321
513	1.927263371
514	1.927263371
515	1.927261764
516	1.927260995
517	1.927259946
518	1.927259667
519	1.927259387
520	1.927259387
521	1.927179002
522	1.927178373
523	1.927056881
524	1.926956074
525	1.926849879
526	1.926786747
527	1.926703615
528	1.926696693
529	1.926695575
530	1.926634325
531	1.926632926
532	1.926632087
533	1.92649252
534	1.926459864
535	1.926372663
536	1.926371754
537	1.92632483
538	1.926262939
539	1.926262869
540	1.926236783
541	1.926143906
542	1.926143766
543	1.926066762
544	1.926029203
545	1.925993532
546	1.925989056
547	1.925935407
548	1.925888263
549	1.925887564
550	1.925887074
551	1.925885745
552	1.92573535
553	1.92573528
554	1.925641051
555	1.925640491
556	1.925563537
557	1.925563257
558	1.925563117
559	1.925563047
560	1.925435016
561	1.925434946
562	1.925362881
563	1.925362321
564	1.925360922
565	1.925357074
566	1.925357004
567	1.925356794
568	1.925356864
569	1.925324609
570	1.925292283
571	1.925178089
572	1.925165144
573	1.925165004
574	1.925124908
575	1.925124838
576	1.924967316
577	1.924930575
578	1.92491259
579	1.9249121
