iter	Passed	Remaining
0	24	24060
1	47	23760
2	70	23535
3	94	23578
4	118	23482
5	141	23453
6	165	23447
7	186	23173
8	209	23107
9	232	23020
10	263	23671
11	294	24233
12	317	24122
13	341	24045
14	372	24464
15	396	24366
16	418	24183
17	441	24102
18	470	24314
19	500	24500
20	523	24399
21	548	24395
22	580	24679
23	614	24991
24	672	26221
25	700	26250
26	723	26090
27	750	26060
28	774	25919
29	797	25782
30	827	25853
31	852	25789
32	880	25813
33	913	25960
34	945	26072
35	990	26514
36	1015	26423
37	1044	26432
38	1075	26508
39	1099	26391
40	1122	26263
41	1163	26527
42	1186	26409
43	1211	26327
44	1236	26243
45	1260	26138
46	1285	26057
47	1308	25957
48	1336	25948
49	1364	25918
50	1390	25866
51	1427	26016
52	1454	25994
53	1479	25918
54	1502	25822
55	1527	25743
56	1553	25694
57	1587	25784
58	1614	25746
59	1644	25757
60	1670	25715
61	1694	25637
62	1723	25635
63	1759	25734
64	1785	25687
65	1809	25602
66	1857	25867
67	1884	25828
68	1919	25892
69	1948	25893
70	1980	25908
71	2011	25921
72	2042	25933
73	2070	25908
74	2106	25981
75	2132	25928
76	2156	25846
77	2179	25765
78	2203	25689
79	2226	25606
80	2249	25521
81	2272	25439
82	2294	25349
83	2316	25264
84	2342	25214
85	2365	25143
86	2389	25074
87	2416	25047
88	2448	25059
89	2473	25011
90	2498	24955
91	2522	24894
92	2546	24839
93	2570	24770
94	2593	24706
95	2617	24645
96	2644	24622
97	2676	24632
98	2712	24687
99	2740	24664
100	2764	24606
101	2787	24538
102	2810	24477
103	2833	24413
104	2859	24374
105	2890	24376
106	2920	24372
107	2951	24379
108	2981	24375
109	3012	24374
110	3039	24343
111	3064	24299
112	3091	24269
113	3121	24261
114	3149	24237
115	3182	24251
116	3206	24200
117	3234	24179
118	3264	24165
119	3289	24124
120	3315	24083
121	3344	24069
122	3370	24030
123	3402	24036
124	3435	24046
125	3464	24031
126	3494	24019
127	3524	24013
128	3548	23961
129	3572	23909
130	3597	23864
131	3629	23866
132	3657	23840
133	3689	23846
134	3716	23814
135	3743	23780
136	3775	23785
137	3807	23780
138	3854	23875
139	3886	23877
140	3919	23876
141	3953	23888
142	3977	23836
143	4008	23827
144	4040	23824
145	4066	23786
146	4091	23743
147	4124	23741
148	4152	23714
149	4181	23696
150	4203	23632
151	4235	23629
152	4291	23758
153	4322	23746
154	4345	23690
155	4368	23636
156	4391	23582
157	4414	23527
158	4446	23518
159	4473	23484
160	4500	23450
161	4533	23453
162	4559	23414
163	4591	23406
164	4622	23393
165	4650	23364
166	4681	23351
167	4701	23285
168	4725	23236
169	4748	23184
170	4772	23134
171	4788	23053
172	4808	22987
173	4834	22951
174	4860	22912
175	4885	22870
176	4908	22822
177	4923	22736
178	4940	22660
179	4954	22570
180	4976	22516
181	4995	22454
182	5021	22419
183	5053	22410
184	5074	22357
185	5097	22307
186	5119	22257
187	5144	22218
188	5158	22133
189	5181	22088
190	5194	22003
191	5218	21961
192	5233	21883
193	5250	21814
194	5278	21789
195	5302	21752
196	5327	21714
197	5351	21675
198	5366	21599
199	5389	21557
200	5407	21494
201	5425	21433
202	5457	21424
203	5478	21378
204	5513	21380
205	5539	21349
206	5553	21274
207	5568	21202
208	5587	21147
209	5602	21077
210	5618	21011
211	5636	20951
212	5661	20919
213	5684	20880
214	5716	20872
215	5737	20823
216	5766	20808
217	5789	20766
218	5810	20722
219	5838	20699
220	5864	20670
221	5891	20645
222	5917	20617
223	5933	20556
224	5958	20522
225	5973	20456
226	6001	20437
227	6018	20377
228	6033	20312
229	6060	20290
230	6086	20263
231	6115	20244
232	6153	20257
233	6181	20235
234	6203	20195
235	6219	20133
236	6244	20101
237	6273	20086
238	6305	20075
239	6325	20029
240	6348	19994
241	6372	19960
242	6391	19912
243	6415	19877
244	6430	19815
245	6453	19780
246	6469	19721
247	6494	19692
248	6520	19665
249	6546	19640
250	6575	19621
251	6640	19710
252	6660	19664
253	6683	19629
254	6712	19609
255	6741	19593
256	6765	19559
257	6788	19523
258	6811	19487
259	6843	19479
260	6877	19472
261	6892	19416
262	6924	19405
263	6945	19362
264	6970	19333
265	7008	19338
266	7022	19279
267	7046	19247
268	7070	19214
269	7093	19179
270	7117	19145
271	7140	19111
272	7163	19077
273	7186	19042
274	7210	19008
275	7237	18985
276	7260	18951
277	7280	18907
278	7308	18885
279	7344	18885
280	7374	18869
281	7400	18843
282	7420	18801
283	7477	18852
284	7500	18817
285	7524	18783
286	7547	18749
287	7571	18717
288	7596	18689
289	7620	18656
290	7647	18632
291	7675	18609
292	7702	18586
293	7726	18555
294	7754	18532
295	7788	18525
296	7814	18496
297	7841	18471
298	7875	18463
299	7903	18441
300	7928	18411
301	7952	18380
302	7978	18353
303	8022	18367
304	8048	18339
305	8067	18297
306	8090	18264
307	8114	18231
308	8144	18213
309	8172	18191
310	8200	18167
311	8230	18148
312	8255	18118
313	8283	18097
314	8326	18107
315	8344	18062
316	8359	18011
317	8373	17957
318	8400	17933
319	8430	17915
320	8462	17900
321	8488	17872
322	8517	17852
323	8537	17812
324	8562	17783
325	8582	17745
326	8606	17712
327	8647	17717
328	8677	17698
329	8701	17665
330	8724	17632
331	8750	17607
332	8782	17592
333	8805	17559
334	8833	17534
335	8857	17505
336	8884	17478
337	8919	17470
338	8945	17442
339	8969	17411
340	8997	17387
341	9020	17356
342	9045	17326
343	9063	17283
344	9089	17256
345	9114	17227
346	9134	17189
347	9160	17162
348	9191	17145
349	9219	17121
350	9245	17095
351	9274	17073
352	9305	17054
353	9332	17030
354	9353	16993
355	9383	16975
356	9412	16953
357	9441	16930
358	9464	16898
359	9487	16866
360	9510	16834
361	9536	16807
362	9568	16790
363	9591	16757
364	9616	16729
365	9638	16696
366	9661	16664
367	9684	16632
368	9708	16601
369	9731	16569
370	9754	16537
371	9782	16513
372	9813	16495
373	9843	16476
374	9868	16446
375	9894	16420
376	9921	16394
377	9950	16374
378	9980	16353
379	10008	16330
380	10029	16294
381	10059	16273
382	10087	16250
383	10122	16237
384	10146	16208
385	10169	16177
386	10206	16166
387	10230	16136
388	10253	16105
389	10296	16104
390	10322	16078
391	10347	16049
392	10376	16026
393	10415	16019
394	10443	15994
395	10467	15965
396	10486	15928
397	10514	15903
398	10545	15883
399	10562	15843
400	10587	15814
401	10618	15795
402	10646	15771
403	10676	15750
404	10728	15761
405	10765	15750
406	10788	15719
407	10810	15685
408	10838	15661
409	10865	15636
410	10892	15610
411	10937	15609
412	10962	15580
413	10989	15554
414	11019	15532
415	11051	15514
416	11078	15488
417	11106	15464
418	11135	15440
419	11169	15424
420	11197	15399
421	11225	15374
422	11264	15364
423	11288	15335
424	11311	15304
425	11334	15272
426	11357	15240
427	11380	15209
428	11404	15179
429	11428	15149
430	11451	15118
431	11475	15088
432	11499	15057
433	11521	15025
434	11551	15004
435	11586	14987
436	11619	14969
437	11647	14944
438	11669	14912
439	11706	14899
440	11732	14871
441	11773	14863
442	11804	14841
443	11828	14812
444	11851	14781
445	11875	14751
446	11898	14720
447	11926	14694
448	11947	14661
449	11969	14629
450	11993	14599
451	12017	14570
452	12040	14538
453	12063	14507
454	12086	14477
455	12114	14451
456	12141	14425
457	12167	14398
458	12190	14368
459	12213	14337
460	12230	14299
461	12252	14268
462	12276	14238
463	12298	14207
464	12328	14183
465	12360	14164
466	12379	14129
467	12397	14092
468	12418	14060
469	12435	14023
470	12458	13992
471	12472	13952
472	12492	13919
473	12513	13885
474	12542	13862
475	12566	13833
476	12587	13801
477	12611	13772
478	12688	13800
479	12716	13775
480	12739	13745
481	12754	13707
482	12778	13678
483	12810	13656
484	12842	13637
485	12869	13611
486	12890	13578
487	12912	13547
488	12929	13510
489	12944	13472
490	12958	13433
491	12981	13403
492	13004	13373
493	13027	13344
494	13049	13312
495	13075	13286
496	13095	13253
497	13119	13225
498	13144	13196
499	13171	13171
500	13188	13135
501	13204	13099
502	13220	13063
503	13247	13036
504	13262	13000
505	13280	12965
506	13296	12929
507	13311	12892
508	13329	12858
509	13352	12829
510	13377	12801
511	13406	12777
512	13449	12768
513	13475	12741
514	13493	12707
515	13518	12679
516	13541	12651
517	13565	12622
518	13581	12587
519	13601	12554
520	13618	12520
521	13642	12492
522	13670	12468
523	13699	12444
524	13722	12415
525	13746	12387
526	13770	12359
527	13795	12331
528	13821	12306
529	13844	12277
530	13869	12249
531	13898	12226
532	13949	12222
533	13973	12194
534	13996	12165
535	14020	12136
536	14043	12108
537	14068	12081
538	14095	12056
539	14117	12026
540	14144	12000
541	14168	11973
542	14186	11940
543	14215	11915
544	14240	11888
545	14263	11860
546	14293	11837
547	14319	11810
