iter	Passed	Remaining
0	23	23635
1	45	22862
2	68	22667
3	107	26651
4	128	25668
5	152	25255
6	178	25332
7	201	25018
8	225	24783
9	249	24693
10	274	24698
11	297	24472
12	321	24407
13	343	24205
14	366	24056
15	388	23883
16	409	23659
17	435	23745
18	459	23729
19	481	23615
20	504	23515
21	529	23560
22	552	23466
23	577	23487
24	603	23550
25	640	23999
26	673	24256
27	695	24135
28	718	24049
29	741	23986
30	765	23940
31	788	23841
32	810	23751
33	839	23854
34	867	23926
35	890	23848
36	908	23653
37	931	23579
38	952	23480
39	974	23386
40	997	23337
41	1032	23550
42	1057	23527
43	1083	23539
44	1109	23554
45	1133	23500
46	1155	23432
47	1178	23379
48	1201	23312
49	1224	23259
50	1247	23205
51	1270	23164
52	1295	23143
53	1319	23107
54	1345	23112
55	1369	23080
56	1396	23104
57	1420	23064
58	1444	23043
59	1467	22998
60	1507	23212
61	1533	23199
62	1557	23166
63	1583	23156
64	1607	23127
65	1631	23087
66	1654	23034
67	1680	23032
68	1723	23254
69	1750	23257
70	1769	23146
71	1792	23097
72	1814	23042
73	1837	22995
74	1859	22936
75	1882	22889
76	1905	22845
77	1928	22798
78	1951	22748
79	1976	22735
80	1999	22682
81	2022	22638
82	2050	22655
83	2075	22637
84	2098	22589
85	2123	22573
86	2146	22523
87	2174	22538
88	2199	22515
89	2223	22482
90	2248	22456
91	2270	22408
92	2296	22396
93	2318	22344
94	2346	22354
95	2369	22312
96	2392	22272
97	2418	22257
98	2441	22219
99	2466	22194
100	2489	22157
101	2512	22121
102	2539	22116
103	2562	22076
104	2585	22035
105	2608	22003
106	2635	21998
107	2660	21977
108	2684	21942
109	2710	21928
110	2735	21909
111	2761	21895
112	2785	21863
113	2818	21902
114	2844	21894
115	2869	21866
116	2892	21830
117	2917	21803
118	2943	21789
119	2968	21766
120	2992	21735
121	3014	21693
122	3037	21655
123	3060	21620
124	3083	21581
125	3107	21554
126	3131	21524
127	3153	21480
128	3176	21446
129	3203	21436
130	3226	21405
131	3249	21366
132	3274	21343
133	3300	21329
134	3326	21313
135	3349	21276
136	3371	21238
137	3398	21225
138	3426	21224
139	3451	21204
140	3477	21188
141	3508	21199
142	3533	21177
143	3562	21176
144	3591	21176
145	3615	21149
146	3652	21195
147	3681	21192
148	3707	21176
149	3733	21156
150	3764	21164
151	3789	21140
152	3811	21100
153	3832	21056
154	3858	21035
155	3880	20996
156	3902	20956
157	3925	20919
158	3948	20885
159	3970	20845
160	4002	20856
161	4027	20834
162	4051	20803
163	4073	20764
164	4095	20726
165	4117	20687
166	4140	20651
167	4162	20613
168	4189	20599
169	4216	20584
170	4239	20555
171	4262	20521
172	4290	20510
173	4314	20481
174	4340	20461
175	4369	20455
176	4394	20432
177	4418	20406
178	4440	20367
179	4464	20337
180	4486	20299
181	4508	20265
182	4531	20229
183	4553	20195
184	4576	20159
185	4598	20125
186	4623	20100
187	4651	20089
188	4676	20068
189	4702	20045
190	4723	20005
191	4755	20012
192	4778	19981
193	4801	19947
194	4823	19914
195	4839	19852
196	4861	19817
197	4879	19764
198	4902	19731
199	4926	19706
200	4956	19701
201	4978	19668
202	5000	19630
203	5023	19600
204	5038	19541
205	5066	19527
206	5093	19510
207	5124	19512
208	5149	19488
209	5175	19470
210	5201	19451
211	5225	19422
212	5257	19426
213	5288	19422
214	5313	19401
215	5341	19386
216	5364	19357
217	5384	19316
218	5417	19319
219	5446	19311
220	5478	19311
221	5503	19285
222	5531	19274
223	5553	19239
224	5575	19203
225	5597	19169
226	5619	19135
227	5646	19120
228	5676	19111
229	5706	19103
230	5732	19083
231	5758	19061
232	5784	19041
233	5798	18981
234	5822	18955
235	5852	18945
236	5879	18929
237	5906	18911
238	5933	18891
239	5959	18871
240	5983	18845
241	6006	18814
242	6029	18783
243	6055	18762
244	6080	18739
245	6103	18708
246	6120	18658
247	6142	18625
248	6164	18593
249	6186	18560
250	6216	18549
251	6243	18531
252	6269	18510
253	6298	18499
254	6327	18485
255	6356	18473
256	6388	18470
257	6415	18450
258	6435	18411
259	6464	18398
260	6488	18372
261	6517	18357
262	6541	18330
263	6563	18296
264	6584	18263
265	6606	18229
266	6621	18177
267	6642	18144
268	6665	18113
269	6679	18059
270	6701	18026
271	6723	17995
272	6746	17966
273	6764	17924
274	6786	17891
275	6808	17859
276	6833	17836
277	6860	17817
278	6883	17788
279	6911	17771
280	6937	17750
281	6958	17716
282	6987	17704
283	7018	17693
284	7042	17667
285	7072	17655
286	7090	17615
287	7113	17585
288	7135	17553
289	7151	17509
290	7173	17478
291	7199	17455
292	7228	17443
293	7257	17428
294	7281	17402
295	7310	17387
296	7336	17365
297	7364	17348
298	7389	17325
299	7417	17307
300	7441	17280
301	7467	17258
302	7493	17237
303	7522	17222
304	7577	17266
305	7593	17220
306	7614	17189
307	7637	17158
308	7659	17127
309	7674	17082
310	7697	17052
311	7719	17021
312	7746	17003
313	7771	16977
314	7795	16952
315	7820	16927
316	7843	16900
317	7868	16875
318	7892	16847
319	7920	16830
320	7933	16781
321	7953	16747
322	7969	16704
323	7997	16686
324	8024	16666
325	8051	16645
326	8071	16611
327	8094	16584
328	8120	16562
329	8144	16534
330	8158	16489
331	8182	16462
332	8210	16445
333	8238	16428
334	8263	16403
335	8287	16378
336	8313	16355
337	8336	16328
338	8367	16315
339	8394	16295
340	8420	16273
341	8442	16243
342	8464	16212
343	8486	16182
344	8499	16136
345	8522	16108
346	8550	16090
347	8569	16055
348	8589	16023
349	8611	15992
350	8635	15967
351	8661	15944
352	8687	15922
353	8714	15903
354	8739	15878
355	8764	15854
356	8789	15830
357	8809	15798
358	8834	15773
359	8852	15737
360	8879	15717
361	8900	15685
362	8926	15665
363	8955	15647
364	8982	15627
365	9000	15590
366	9022	15561
367	9044	15533
368	9058	15489
369	9080	15461
370	9110	15445
371	9131	15415
372	9155	15390
373	9175	15357
374	9200	15334
375	9226	15311
376	9246	15279
377	9271	15256
378	9293	15227
379	9317	15202
380	9342	15177
381	9360	15143
382	9380	15110
383	9409	15094
384	9434	15071
385	9463	15053
386	9487	15028
387	9513	15005
388	9540	14984
389	9571	14970
390	9591	14938
391	9614	14911
392	9632	14878
393	9657	14854
394	9679	14825
395	9702	14798
396	9721	14765
397	9754	14754
398	9782	14735
399	9810	14715
400	9834	14690
401	9861	14670
402	9887	14647
403	9913	14624
404	9947	14614
405	9974	14593
406	10002	14572
