iter	RMSE
915	7912.137505
916	7911.614053
917	7910.904018
918	7910.407251
919	7909.519629
920	7908.968429
921	7908.064582
922	7906.372268
923	7905.91512
924	7905.078153
925	7904.368603
926	7903.8074
927	7903.377965
928	7902.289675
929	7901.989846
930	7900.976668
931	7899.786735
932	7896.927751
933	7896.421792
934	7895.152327
935	7894.230805
936	7893.648228
937	7892.987814
938	7892.260275
939	7891.84631
940	7890.744355
941	7889.48498
942	7889.016655
943	7888.248488
944	7887.818744
945	7886.950862
946	7886.418221
947	7885.517696
948	7884.336171
949	7883.541228
950	7881.934714
951	7881.596502
952	7880.825194
953	7880.33271
954	7879.661506
955	7878.687112
956	7877.949652
957	7877.508326
958	7877.01671
959	7876.741994
960	7875.808908
961	7874.864957
962	7874.224211
963	7873.587983
964	7872.98586
965	7872.481589
966	7871.587271
967	7871.072151
968	7870.328059
969	7869.036357
970	7867.552024
971	7867.204312
972	7866.723356
973	7866.276286
974	7865.848571
975	7864.447636
976	7863.529516
977	7863.09115
978	7862.25124
979	7861.887673
980	7860.814648
981	7860.013015
982	7859.213187
983	7858.344302
984	7857.106143
985	7855.95161
986	7855.563224
987	7855.009585
988	7854.732213
989	7853.977137
990	7853.557919
991	7852.26265
992	7851.893766
993	7851.749768
994	7851.525944
995	7850.63706
996	7850.150504
997	7849.828724
998	7849.260924
999	7848.61458
