iter	Passed	Remaining
405	5273	7715
406	5284	7699
407	5301	7692
408	5313	7677
409	5325	7663
410	5338	7649
411	5349	7634
412	5359	7618
413	5371	7602
414	5381	7586
415	5390	7567
416	5399	7548
417	5415	7540
418	5427	7525
419	5436	7507
420	5447	7492
421	5456	7473
422	5464	7453
423	5475	7438
424	5487	7423
425	5495	7405
426	5504	7387
427	5517	7373
428	5528	7358
429	5539	7342
430	5548	7324
431	5562	7313
432	5577	7303
433	5588	7288
434	5598	7272
435	5609	7256
436	5621	7241
437	5631	7225
438	5642	7210
439	5659	7203
440	5672	7190
441	5683	7175
442	5697	7163
443	5708	7148
444	5717	7131
445	5727	7114
446	5738	7099
447	5748	7083
448	5758	7066
449	5767	7049
450	5777	7032
451	5787	7016
452	5796	6998
453	5804	6981
454	5813	6962
455	5824	6948
456	5835	6934
457	5846	6918
458	5860	6907
459	5869	6890
460	5882	6877
461	5891	6861
462	5901	6844
463	5915	6833
464	5925	6817
465	5934	6799
466	5945	6786
467	5956	6771
468	5965	6753
469	5975	6738
470	5986	6723
471	5998	6710
472	6014	6701
473	6023	6684
474	6036	6671
475	6046	6655
476	6058	6642
477	6069	6628
478	6082	6615
479	6092	6600
480	6103	6585
481	6116	6573
482	6126	6557
483	6135	6540
484	6143	6523
485	6152	6506
486	6163	6492
487	6173	6477
488	6184	6462
489	6195	6448
490	6206	6434
491	6219	6421
492	6230	6407
493	6240	6392
494	6250	6376
495	6261	6362
496	6270	6346
497	6280	6330
498	6289	6314
499	6300	6300
500	6310	6285
501	6320	6270
502	6330	6255
503	6342	6241
504	6354	6228
505	6365	6214
506	6378	6202
507	6389	6187
508	6400	6174
509	6409	6157
510	6426	6149
511	6438	6136
512	6449	6122
513	6458	6106
514	6470	6093
515	6482	6080
516	6494	6067
517	6506	6054
518	6516	6039
519	6525	6023
520	6536	6009
521	6545	5993
522	6555	5979
523	6566	5964
524	6578	5952
525	6587	5936
526	6596	5920
527	6608	5907
528	6618	5892
529	6629	5878
530	6638	5863
531	6649	5849
532	6662	5837
533	6672	5822
534	6681	5807
535	6691	5792
536	6702	5778
537	6713	5765
538	6723	5750
539	6733	5735
540	6741	5720
541	6753	5706
542	6766	5694
543	6776	5680
544	6787	5666
545	6798	5653
546	6808	5638
547	6819	5625
548	6829	5610
549	6839	5596
550	6850	5582
551	6862	5569
552	6874	5556
553	6883	5541
554	6891	5525
555	6903	5513
556	6913	5498
557	6922	5483
558	6931	5468
559	6943	5455
560	6954	5441
561	6964	5427
562	6974	5413
563	6985	5400
564	6996	5386
565	7007	5372
566	7017	5359
567	7025	5343
568	7036	5329
569	7045	5315
570	7056	5301
571	7066	5287
572	7078	5274
573	7087	5260
574	7101	5249
575	7110	5234
576	7120	5219
577	7129	5205
578	7140	5192
579	7152	5179
580	7171	5171
581	7184	5159
582	7194	5146
583	7203	5131
584	7215	5118
585	7227	5106
586	7236	5091
587	7246	5077
588	7256	5063
589	7265	5048
590	7277	5036
591	7290	5024
592	7302	5011
593	7313	4998
594	7325	4986
595	7335	4972
596	7347	4959
597	7356	4945
598	7367	4932
599	7378	4918
600	7388	4905
601	7402	4893
602	7412	4880
603	7422	4866
604	7432	4852
605	7443	4839
606	7453	4825
607	7464	4812
608	7473	4798
609	7484	4784
610	7497	4773
611	7510	4761
612	7524	4750
613	7533	4736
614	7550	4726
615	7560	4713
616	7571	4700
617	7581	4686
618	7592	4673
619	7602	4659
620	7614	4647
621	7626	4635
622	7639	4622
623	7650	4609
624	7663	4597
625	7673	4584
626	7688	4573
627	7699	4560
628	7710	4547
629	7723	4535
630	7733	4522
631	7745	4510
632	7757	4497
633	7767	4484
634	7781	4472
635	7793	4460
636	7806	4448
637	7816	4434
638	7827	4422
639	7838	4409
640	7850	4396
641	7865	4386
642	7875	4372
643	7892	4362
644	7902	4349
645	7912	4335
646	7921	4321
647	7931	4308
648	7943	4295
649	7952	4281
650	7961	4268
651	7971	4254
652	7981	4241
653	7990	4227
654	8000	4214
655	8010	4200
656	8022	4188
657	8034	4175
658	8047	4164
659	8059	4152
660	8073	4140
661	8082	4126
662	8092	4113
663	8105	4101
664	8118	4089
665	8128	4076
666	8138	4063
667	8150	4051
668	8160	4037
669	8171	4024
670	8179	4010
671	8193	3999
672	8204	3986
673	8213	3972
674	8224	3959
675	8233	3946
676	8243	3933
677	8254	3920
678	8263	3906
679	8271	3892
680	8280	3878
681	8290	3865
682	8302	3853
683	8311	3839
684	8322	3826
685	8330	3813
686	8341	3800
687	8352	3787
688	8363	3775
689	8374	3762
690	8382	3748
691	8394	3736
692	8406	3724
693	8420	3712
694	8429	3699
695	8441	3687
696	8452	3674
697	8460	3660
698	8474	3649
699	8487	3637
700	8496	3623
701	8505	3610
702	8517	3598
703	8531	3586
704	8541	3574
705	8555	3562
706	8565	3549
707	8577	3537
708	8586	3524
709	8596	3511
710	8607	3498
711	8616	3485
712	8627	3472
713	8636	3459
714	8649	3447
715	8660	3435
716	8671	3422
717	8684	3410
718	8692	3397
719	8704	3385
720	8716	3372
721	8726	3359
722	8734	3346
723	8745	3333
724	8754	3320
725	8764	3307
726	8774	3294
727	8785	3282
728	8795	3269
729	8803	3256
730	8812	3242
731	8822	3230
732	8833	3217
733	8844	3205
734	8856	3193
735	8865	3180
736	8878	3168
737	8891	3156
738	8902	3144
739	8912	3131
740	8921	3118
741	8931	3105
742	8944	3093
743	8961	3083
744	8970	3070
745	8981	3057
746	8991	3045
747	9000	3032
748	9010	3019
749	9020	3006
750	9029	2993
751	9038	2980
752	9050	2968
753	9060	2955
754	9072	2944
755	9082	2931
756	9091	2918
757	9100	2905
758	9110	2892
759	9124	2881
760	9136	2869
761	9146	2856
762	9158	2844
763	9168	2832
764	9179	2819
765	9189	2807
766	9198	2794
767	9210	2782
768	9221	2770
769	9232	2757
770	9243	2745
771	9252	2732
772	9261	2719
773	9273	2707
774	9282	2694
775	9292	2682
776	9303	2669
777	9312	2657
778	9324	2645
779	9334	2632
780	9346	2620
781	9356	2608
782	9365	2595
783	9375	2583
784	9385	2570
785	9395	2557
786	9404	2545
787	9416	2533
788	9426	2520
789	9438	2509
790	9450	2496
791	9460	2484
792	9472	2472
793	9481	2459
794	9492	2447
795	9504	2435
796	9515	2423
797	9526	2411
798	9537	2399
799	9547	2386
800	9558	2374
801	9568	2362
802	9579	2350
803	9588	2337
804	9600	2325
805	9609	2312
806	9622	2301
807	9632	2288
808	9641	2276
809	9650	2263
810	9662	2251
811	9673	2239
812	9683	2227
813	9694	2215
814	9703	2202
815	9711	2189
816	9720	2177
817	9730	2164
818	9738	2152
819	9753	2140
820	9761	2128
821	9772	2116
822	9784	2104
823	9793	2091
824	9802	2079
825	9811	2066
826	9820	2054
827	9830	2042
828	9843	2030
829	9854	2018
830	9864	2006
831	9875	1994
832	9886	1982
833	9896	1969
834	9907	1957
835	9917	1945
836	9928	1933
837	9944	1922
838	9954	1910
839	9964	1897
840	9972	1885
841	9982	1873
842	9991	1860
843	10000	1848
844	10010	1836
845	10021	1824
846	10031	1812
847	10047	1800
848	10056	1788
849	10066	1776
