iter	Passed	Remaining
194	86064	355292
195	86514	354884
196	86959	354461
197	87414	354071
198	87867	353678
199	88294	353179
200	88718	352668
201	89161	352231
202	89608	351812
203	90057	351400
204	90486	350910
205	90914	350416
206	91368	350024
207	91786	349495
208	92220	349025
209	92676	348640
210	93108	348162
211	93540	347688
212	93979	347240
213	94430	346832
214	94853	346326
215	95279	345828
216	95738	345451
217	96188	345044
218	96619	344567
219	97056	344108
220	97497	343667
221	97949	343265
222	98397	342848
223	98850	342447
224	99285	341983
225	99739	341585
226	100175	341126
227	100600	340631
228	101047	340207
229	101465	339687
230	101898	339220
231	102339	338780
232	102766	338290
233	103195	337811
234	103625	337335
235	104053	336852
236	104484	336379
237	104899	335854
238	105348	335439
239	105761	334910
240	106194	334445
241	106648	334048
242	107068	333542
243	107499	333073
244	107947	332654
245	108406	332269
246	108843	331817
247	109289	331394
248	109729	330949
249	110178	330534
250	110618	330091
251	111077	329706
252	111515	329257
253	111955	328813
254	112385	328340
255	112834	327925
256	113291	327531
257	113721	327060
258	114174	326652
259	114609	326195
260	115039	325723
261	115487	325304
262	115947	324916
263	116373	324434
264	116811	323986
265	117255	323555
266	117709	323150
267	118146	322697
268	118580	322238
269	119052	321882
270	119483	321416
271	119913	320944
272	120347	320487
273	120813	320111
274	121253	319667
275	121708	319264
276	122169	318874
277	122606	318423
278	123033	317946
279	123464	317481
280	123894	317010
281	124340	316584
282	124770	316115
283	125214	315680
284	125643	315210
285	126078	314755
286	126515	314305
287	126951	313851
288	127386	313398
289	127831	312967
290	128261	312499
291	128687	312022
292	129155	311647
293	129662	311366
294	130083	310876
295	130514	310413
296	130971	310010
297	131401	309542
298	131828	309069
299	132277	308646
300	132726	308225
301	133155	307756
302	133582	307283
303	134034	306868
304	134484	306449
305	134917	305989
306	135339	305506
307	135772	305048
308	136207	304594
309	136633	304118
310	137053	303632
311	137497	303199
312	137935	302753
313	138382	302327
314	138825	301890
315	139276	301471
316	139722	301042
317	140173	300624
318	140630	300217
319	141089	299815
320	141510	299331
321	141958	298906
322	142384	298433
323	142812	297967
324	143263	297547
325	143702	297102
326	144135	296644
327	144559	296171
328	144994	295717
329	145424	295255
330	145875	294836
331	146317	294397
332	146762	293965
333	147174	293467
334	147604	293006
335	148042	292559
336	148477	292109
337	148913	291658
338	149336	291184
339	149780	290751
340	150215	290298
341	150659	289864
342	151091	289407
343	151516	288938
344	151961	288505
345	152411	288084
346	152870	287677
347	153321	287257
348	153767	286826
349	154190	286354
350	154622	285897
351	155064	285459
352	155483	284980
353	155931	284553
354	156348	284069
355	156778	283610
356	157204	283143
357	157615	282651
358	158055	282210
359	158489	281759
360	158933	281325
361	159368	280875
362	159789	280401
363	160241	279981
364	160694	279563
365	161124	279105
366	161573	278680
367	162019	278251
368	162443	277782
369	162875	277327
370	163310	276878
371	163738	276419
372	164196	276007
373	164638	275571
374	165089	275149
375	165513	274682
376	165959	274250
377	166385	273787
378	166845	273380
379	167299	272962
380	167718	272487
381	168171	272067
382	168617	271637
383	169058	271197
384	169502	270764
385	169955	270343
386	170404	269917
387	170839	269468
388	171269	269012
389	171700	268557
390	172220	268241
391	172658	267797
392	173111	267376
393	173531	266904
394	173963	266450
395	174398	266002
396	174839	265562
397	175263	265097
398	175689	264635
399	176126	264190
400	176573	263759
401	176998	263295
402	177442	262861
403	177900	262447
404	178359	262034
405	178776	261559
406	179223	261129
407	179662	260686
408	180086	260222
409	180529	259786
410	180947	259314
411	181388	258875
412	181834	258443
413	182256	257975
414	182685	257520
415	183130	257087
416	183551	256620
417	183981	256165
418	184432	255741
419	184850	255269
420	185287	254825
421	185727	254385
422	186172	253951
423	186631	253536
424	187092	253125
425	187506	252649
426	187947	252211
427	188385	251767
428	188813	251311
429	189232	250843
430	189678	250410
431	190093	249938
432	190535	249500
433	190964	249045
434	191405	248607
435	191842	248163
436	192282	247723
437	192716	247275
438	193143	246818
439	193577	246371
440	194022	245937
441	194481	245521
442	194896	245049
443	195352	244629
444	195766	244158
445	196187	243694
446	196606	243228
447	197058	242803
448	197489	242353
449	197921	241903
450	198357	241459
451	198789	241010
452	199242	240585
453	199671	240133
454	200124	239710
455	200569	239275
456	201017	238846
457	201459	238408
458	201907	237977
459	202328	237515
460	202778	237088
461	203225	236656
462	203675	236228
463	204122	235797
464	204573	235369
465	204992	234905
466	205440	234475
467	205899	234056
468	206359	233639
469	206769	233165
470	207206	232722
471	207634	232268
472	208064	231818
473	208502	231376
474	208937	230930
475	209388	230503
476	209812	230045
477	210240	229593
478	210677	229150
479	211131	228725
480	211551	228263
481	211996	227829
482	212428	227382
483	212861	226935
484	213316	226511
485	213761	226076
486	214214	225650
487	214631	225187
488	215052	224727
489	215472	224267
490	215916	223831
491	216358	223394
492	216775	222931
493	217188	222464
494	217611	222007
495	218026	221542
496	218469	221107
497	218894	220652
498	219347	220226
499	219782	219782
500	220233	219353
501	220664	218906
502	221108	218471
503	221561	218044
504	221994	217599
505	222407	217132
506	222832	216679
507	223255	216223
508	223669	215759
509	224091	215303
510	224531	214865
511	224976	214430
512	225407	213983
513	225847	213544
514	226264	213084
515	226693	212634
516	227115	212179
517	227562	211747
518	227969	211278
519	228384	210816
520	228803	210358
521	229231	209908
522	229670	209469
523	230096	209018
524	230605	208643
525	231125	208276
526	231698	207957
527	232196	207569
528	232665	207156
529	233120	206729
530	233582	206309
531	234013	205861
532	234454	205422
533	234899	204986
534	235314	204525
535	235738	204071
536	236168	203624
537	236590	203168
538	237015	202716
539	237457	202278
540	237881	201825
541	238338	201400
542	238773	200956
543	239207	200512
544	239627	200055
545	240062	199612
546	240504	199174
547	240933	198726
548	241359	198275
549	241794	197832
550	242251	197406
551	242666	196946
552	243095	196498
553	243536	196059
554	243990	195632
555	244449	195207
556	244879	194760
557	245317	194319
558	245753	193877
559	246186	193432
560	246606	192977
561	247017	192515
562	247441	192063
563	247932	191664
564	248382	191232
565	248818	190790
566	249262	190353
567	249680	189897
568	250106	189448
569	250535	189000
570	250975	188561
571	251427	188131
572	251857	187684
573	252299	187246
574	252711	186786
575	253149	186346
576	253562	185887
577	254008	185452
578	254451	185015
579	254868	184559
580	255319	184128
581	255733	183671
582	256173	183232
583	256623	182800
584	257048	182350
585	257496	181917
586	257923	181469
587	258356	181024
588	258776	180572
589	259203	180124
590	259639	179683
591	260067	179235
592	260483	178780
593	260902	178327
594	261343	177889
595	261782	177449
596	262226	177013
597	262653	176566
598	263077	176117
599	263516	175677
600	263957	175239
601	264388	174794
602	264813	174346
603	265263	173914
604	265716	173484
605	266138	173034
606	266578	172594
607	267027	172162
608	267471	171726
609	267900	171280
610	268332	170836
611	268745	170381
612	269165	169930
613	269604	169490
614	270039	169049
615	270479	168610
616	270915	168169
617	271367	167738
618	271818	167307
619	272264	166871
620	272685	166421
621	273099	165967
622	273517	165515
623	273949	165072
624	274391	164634
625	274811	164184
626	275245	163742
627	275682	163302
628	276103	162852
629	276514	162397
630	276951	161957
631	277376	161510
632	277810	161068
633	278254	160632
634	278693	160193
635	279125	159750
636	279549	159303
637	279995	158868
638	280429	158427
639	280860	157983
640	281305	157548
641	281752	157114
642	282197	156678
643	282638	156240
644	283069	155798
645	283493	155351
646	283915	154902
647	284341	154457
648	284772	154014
649	285227	153583
650	285672	153148
651	286097	152702
652	286536	152263
653	286990	151832
654	287427	151393
655	287856	150948
656	288303	150514
657	288711	150060
658	289152	149622
659	289591	149183
660	290039	148749
661	290451	148297
662	290867	147846
663	291286	147398
664	291703	146948
665	292131	146504
666	292557	146059
667	292987	145616
668	293423	145176
669	293852	144733
670	294284	144291
671	294688	143835
672	295117	143392
673	295551	142952
674	295992	142514
675	296433	142077
676	296848	141627
677	297279	141185
678	297702	140740
679	298128	140295
680	298575	139861
681	298992	139412
682	299435	138976
683	299875	138538
684	300325	138105
685	300753	137662
686	301188	137222
687	301639	136790
688	302081	136353
689	302535	135921
690	302961	135477
691	303412	135044
692	303825	134595
693	304275	134161
694	304701	133717
695	305142	133280
696	305580	132841
697	306030	132408
698	306479	131974
699	306899	131528
700	307333	131088
701	307761	130645
702	308199	130206
703	308642	129770
704	309083	129332
705	309504	128887
706	309938	128446
707	310376	128008
708	310800	127564
709	311219	127117
710	311644	126673
711	312089	126238
712	312511	125793
713	312959	125359
714	313383	124915
715	313808	124471
716	314236	124029
717	314675	123591
718	315109	123151
719	315532	122707
720	315967	122267
721	316427	121837
722	316846	121392
723	317295	120957
724	317735	120520
725	318171	120081
726	318594	119637
727	319042	119202
728	319473	118761
729	319916	118325
730	320342	117882
731	320782	117445
732	321230	117010
733	321659	116568
734	322147	116148
735	322568	115703
736	323012	115267
737	323439	114825
738	323877	114386
739	324334	113955
740	324789	113522
741	325224	113083
742	325638	112636
743	326089	112202
744	326539	111768
745	326972	111328
746	327415	110891
747	327836	110447
748	328255	110002
749	328675	109558
750	329102	109116
751	329541	108678
752	329970	108237
753	330400	107796
754	330834	107357
755	331278	106920
756	331705	106478
757	332126	106035
758	332580	105601
759	333020	105164
760	333470	104730
761	333915	104293
762	334333	103849
763	334773	103411
764	335214	102974
765	335638	102531
766	336081	102095
767	336534	101661
768	336965	101221
769	337405	100783
770	337809	100335
771	338231	99892
772	338662	99452
773	339089	99010
774	339526	98572
775	339978	98138
776	340405	97696
777	340830	97254
778	341248	96811
779	341670	96368
780	342109	95930
781	342544	95492
782	342984	95054
783	343421	94616
784	343843	94173
785	344256	93728
786	344673	93285
787	345118	92849
788	345574	92416
789	346011	91977
790	346452	91540
791	346908	91107
792	347339	90667
793	347774	90228
794	348220	89792
795	348667	89357
796	349087	88914
797	349526	88476
798	349952	88035
799	350373	87593
800	350817	87156
801	351255	86718
802	351683	86278
803	352117	85839
804	352540	85397
805	352990	84962
806	353427	84524
807	353860	84085
808	354286	83644
809	354745	83211
810	355153	82766
811	355568	82323
812	355996	81883
813	356429	81444
814	356867	81006
815	357310	80570
816	357727	80127
817	358179	79692
818	358600	79251
819	359016	78808
820	359427	78364
821	359863	77926
822	360312	77491
823	360747	77052
824	361202	76618
825	361626	76177
826	362055	75738
827	362486	75299
828	362919	74860
829	363353	74421
830	363767	73979
831	364215	73543
832	364670	73109
833	365112	72672
834	365531	72230
835	365956	71790
836	366376	71349
837	366819	70912
838	367236	70470
839	367679	70034
840	368138	69600
841	368582	69163
842	369005	68723
843	369454	68287
844	369885	67848
845	370316	67409
846	370759	66973
847	371179	66532
848	371630	66096
849	372076	65660
850	372518	65223
851	372964	64787
852	373422	64352
853	373843	63912
854	374301	63478
855	374727	63038
856	375176	62602
857	375609	62163
858	376045	61725
859	376513	61292
860	376934	60852
861	377354	60411
862	377768	59970
863	378200	59531
864	378641	59094
865	379094	58658
866	379524	58220
867	379931	57777
868	380355	57337
869	380797	56900
870	381228	56462
871	381674	56025
872	382104	55586
873	382537	55148
874	382967	54709
875	383404	54271
876	383837	53833
877	384288	53397
878	384737	52961
879	385187	52525
880	385609	52085
881	386049	51648
882	386465	51207
883	386894	50768
884	387333	50331
885	387757	49892
886	388191	49453
887	388635	49017
888	389075	48579
889	389509	48141
890	389929	47701
891	390348	47261
892	390805	46826
893	391255	46390
894	391713	45955
895	392153	45517
896	392597	45080
897	393019	44641
898	393438	44201
899	393869	43763
900	394313	43326
901	394744	42887
902	395191	42451
903	395630	42013
904	396064	41575
905	396501	41138
906	396938	40700
907	397367	40261
908	397809	39824
909	398271	39389
910	398704	38951
911	399179	38517
912	399600	38077
913	400050	37641
914	400461	37201
915	400894	36763
916	401328	36325
917	401770	35887
918	402212	35450
919	402661	35014
920	403101	34576
921	403541	34139
922	403971	33700
923	404404	33262
924	404842	32825
925	405296	32388
926	405718	31949
927	406169	31513
928	406596	31074
929	407018	30635
930	407443	30197
931	407884	29759
932	408323	29322
933	408733	28882
934	409170	28445
935	409618	28008
936	410039	27569
937	410482	27132
938	410913	26694
939	411334	26255
940	411749	25816
941	412185	25378
942	412591	24939
943	413029	24501
944	413454	24063
945	413867	23624
946	414298	23186
947	414750	22750
948	415166	22311
949	415618	21874
950	416058	21437
951	416485	20999
952	416927	20562
953	417353	20123
954	417812	19687
955	418267	19250
956	418732	18814
957	419150	18376
958	419601	17939
959	420017	17500
960	420467	17063
961	420918	16626
962	421365	16189
963	421784	15751
964	422206	15313
965	422666	14876
966	423111	14439
967	423543	14001
968	423980	13563
969	424409	13126
970	424843	12688
971	425256	12250
972	425699	11812
973	426123	11374
974	426605	10938
975	427213	10505
976	427668	10067
977	428136	9630
978	428776	9197
979	429325	8761
980	429775	8323
981	430252	7886
982	430747	7449
983	431235	7011
984	431689	6573
985	432134	6135
986	432665	5698
987	433162	5261
988	433653	4823
989	434128	4385
990	434572	3946
991	434990	3507
992	435433	3069
993	435879	2631
994	436310	2192
995	436816	1754
996	437252	1315
997	437706	877
998	438163	438
999	438615	0
