iter	RMSE
0	9.720337633
1	9.262028522
2	8.827266676
3	8.415156384
4	8.024734687
5	7.655764422
6	7.305569556
7	6.975776907
8	6.664089133
9	6.368755802
10	6.090630057
11	5.828716725
12	5.579654278
13	5.346282876
14	5.123677314
15	4.915437734
16	4.720336544
17	4.53542211
18	4.362045238
19	4.200186374
20	4.047238386
21	3.904136723
22	3.766596317
23	3.638025698
24	3.517657258
25	3.405925876
26	3.302590349
27	3.20580865
28	3.116025298
29	3.031575095
30	2.951909804
31	2.87978188
32	2.811770783
33	2.748576752
34	2.689609679
35	2.6349288
36	2.585916544
37	2.539516102
38	2.496606879
39	2.45659714
40	2.41952672
41	2.385591604
42	2.354458438
43	2.325686724
44	2.299131215
45	2.274714131
46	2.251942763
47	2.230545621
48	2.211938239
49	2.194574744
50	2.178552777
51	2.163198287
52	2.149643001
53	2.136948142
54	2.125304465
55	2.114653842
56	2.105312367
57	2.096531359
58	2.088161254
59	2.08054678
60	2.07367359
61	2.067130207
62	2.060890554
63	2.055008202
64	2.049904628
65	2.044951828
66	2.040256747
67	2.035819248
68	2.031853328
69	2.028453602
70	2.025206025
71	2.02178686
72	2.0188729
73	2.016145235
74	2.013671857
75	2.011204883
76	2.0090058
77	2.006985413
78	2.004998063
79	2.003293013
80	2.001095266
81	1.999284538
82	1.997715216
83	1.995970738
84	1.994237502
85	1.992604644
86	1.991184927
87	1.9901234
88	1.988909592
89	1.987597648
90	1.986288092
91	1.98527993
92	1.984205196
93	1.983391123
94	1.982295997
95	1.981402544
96	1.980527734
97	1.979875456
98	1.978919304
99	1.977998582
100	1.977370405
101	1.976553175
102	1.975942673
103	1.975206971
104	1.974589639
105	1.973860531
106	1.972967492
107	1.972654129
108	1.972005599
109	1.971385147
110	1.970938459
111	1.970364847
112	1.969529116
113	1.968814144
114	1.968276667
115	1.967723914
116	1.967313166
117	1.966705413
118	1.966190107
119	1.965791443
120	1.96518555
121	1.964741909
122	1.964115939
123	1.963732426
124	1.963236445
125	1.962764087
126	1.962384154
127	1.961961647
128	1.96167015
129	1.961369337
130	1.960931222
131	1.960531902
132	1.960218338
133	1.959892077
134	1.959600684
135	1.959145327
136	1.958834843
137	1.958464122
138	1.958146994
139	1.957703204
140	1.957422222
141	1.957014407
142	1.956849604
143	1.956473068
144	1.956207198
145	1.955944873
146	1.955749329
147	1.955511674
148	1.955295004
149	1.955011746
150	1.954731067
151	1.954340199
152	1.954132774
153	1.953777779
154	1.953464166
155	1.953273546
156	1.953069526
157	1.952800571
158	1.952581254
159	1.952360395
160	1.952077885
161	1.95172928
162	1.951456274
163	1.951241501
164	1.951185992
165	1.950957725
166	1.950723837
167	1.950501524
168	1.950260259
169	1.950118374
170	1.949925562
171	1.949644703
172	1.949505744
173	1.949232703
174	1.948935915
175	1.94870213
176	1.948497425
177	1.948271539
178	1.948166918
179	1.948158897
180	1.947900191
181	1.947758825
182	1.947590196
183	1.947340408
184	1.947179146
185	1.946976909
186	1.94676005
187	1.946592512
188	1.946371665
189	1.946295529
190	1.946200562
191	1.945978079
192	1.945739438
193	1.94559023
194	1.945444264
195	1.945443711
196	1.945442533
197	1.945322041
198	1.945141912
199	1.945046266
200	1.944834595
201	1.944669523
202	1.944484622
203	1.944297834
204	1.944114284
205	1.944109087
206	1.944006529
207	1.943721973
208	1.943511406
209	1.943510227
210	1.94329014
211	1.943289516
212	1.943023159
213	1.942848641
214	1.942635413
215	1.942634304
216	1.942385057
217	1.942167894
218	1.942021879
219	1.941873217
220	1.941720659
221	1.941716358
222	1.9417004
223	1.941608054
224	1.941506197
225	1.94150245
226	1.941318775
227	1.941169296
228	1.941165965
229	1.941080325
230	1.941077271
231	1.940852257
232	1.94069351
233	1.940693024
234	1.940528571
235	1.940525933
236	1.940454358
237	1.940211636
238	1.940209553
239	1.940044503
240	1.939850065
241	1.939672623
242	1.939495581
243	1.939495095
244	1.939492663
245	1.939380554
246	1.939238081
247	1.939123317
248	1.939003543
249	1.938844367
250	1.93872951
251	1.93864682
252	1.938646403
253	1.938528477
254	1.938464125
255	1.938463986
