iter	Passed	Remaining
848	5201	925
849	5209	919
850	5215	913
851	5221	906
852	5227	900
853	5232	894
854	5238	888
855	5244	882
856	5250	876
857	5255	869
858	5261	863
859	5267	857
860	5272	851
861	5277	844
862	5283	838
863	5288	832
864	5294	826
865	5300	820
866	5305	813
867	5312	807
868	5320	802
869	5326	795
870	5333	789
871	5340	783
872	5347	777
873	5353	771
874	5358	765
875	5364	759
876	5370	753
877	5375	746
878	5381	740
879	5386	734
880	5392	728
881	5398	722
882	5403	715
883	5409	709
884	5415	703
885	5420	697
886	5425	691
887	5432	685
888	5438	678
889	5443	672
890	5449	666
891	5453	660
892	5459	654
893	5465	647
894	5470	641
895	5475	635
896	5481	629
897	5486	623
898	5491	616
899	5498	610
900	5503	604
901	5508	598
902	5515	592
903	5520	586
904	5525	580
905	5531	573
906	5537	567
907	5543	561
908	5547	555
909	5552	549
910	5558	543
911	5563	536
912	5569	530
913	5574	524
914	5580	518
915	5586	512
916	5592	506
917	5597	500
918	5603	493
919	5608	487
920	5614	481
921	5619	475
922	5625	469
923	5630	463
924	5636	457
925	5642	450
926	5647	444
927	5653	438
928	5659	432
929	5664	426
930	5669	420
931	5675	414
932	5680	407
933	5686	401
934	5691	395
935	5697	389
936	5702	383
937	5707	377
938	5713	371
939	5718	365
940	5724	358
941	5729	352
942	5734	346
943	5739	340
944	5745	334
945	5750	328
946	5756	322
947	5761	316
948	5766	309
949	5772	303
950	5777	297
951	5783	291
952	5788	285
953	5794	279
954	5799	273
955	5805	267
956	5810	261
957	5816	254
958	5820	248
959	5826	242
960	5831	236
961	5837	230
962	5842	224
963	5847	218
964	5852	212
965	5858	206
966	5863	200
967	5868	194
968	5873	187
969	5879	181
970	5884	175
971	5889	169
972	5910	164
973	5919	158
974	5924	151
975	5930	145
976	5936	139
977	5941	133
978	5947	127
979	5952	121
980	5958	115
981	5963	109
982	5969	103
983	5975	97
984	5980	91
985	5987	85
986	5992	78
987	5998	72
988	6004	66
989	6009	60
990	6015	54
991	6021	48
992	6027	42
993	6032	36
994	6038	30
995	6042	24
996	6049	18
997	6054	12
998	6060	6
999	6067	0
